EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
192741.875,190276.656,207024.375,199781.250,193441.656,184590.109,193378.188,182883.234,-0.007,1.001,0.066,-2.014,-0.275,-0.122,80.000,113391.000,1.000
192726.406,190283.359,207034.563,199782.406,193436.125,184609.141,193385.063,182855.781,-0.006,1.000,0.069,-1.953,-0.214,-0.122,80.000,113392.000,1.000
192739.453,190305.172,207061.109,199804.125,193447.563,184625.688,193413.594,182866.875,-0.004,1.001,0.067,-2.045,-0.092,-0.153,80.000,113393.000,1.000
192769.406,190325.828,207079.797,199827.469,193470.094,184647.234,193438.891,182903.703,-0.003,1.000,0.067,-2.136,-0.031,-0.214,80.000,113394.000,1.000
192767.172,190297.750,207048.516,199806.984,193461.328,184614.953,193413.594,182912.203,-0.004,0.998,0.066,-2.045,-0.092,-0.183,80.000,113395.000,1.000
192730.516,190255.641,207009.266,199769.531,193427.625,184570.969,193368.891,182874.734,-0.003,0.997,0.067,-2.045,0.092,-0.183,80.000,113396.000,1.000
192718.625,190263.516,207022.219,199776.422,193425.656,184589.125,193375.328,182855.703,-0.004,0.999,0.067,-1.892,0.061,-0.183,80.000,113397.000,1.000
192747.953,190307.406,207067.547,199819.063,193460.438,184643.125,193422.531,182887.078,-0.006,0.999,0.071,-1.770,0.122,-0.244,80.000,113398.000,1.000
192770.297,190322.781,207077.391,199829.703,193474.563,184654.391,193439.688,182914.344,-0.008,0.999,0.068,-1.831,0.153,-0.244,80.000,113399.000,1.000
192770.031,190296.234,207046.188,199808.422,193458.016,184606.281,193403.313,182918.016,-0.007,0.998,0.065,-1.831,0.153,-0.275,80.000,113400.000,1.000
192746.438,190269.594,207021.063,199786.250,193439.156,184581.344,193379.531,182895.297,-0.008,0.998,0.066,-1.862,0.214,-0.275,80.000,113401.000,1.000
192742.047,190289.344,207044.313,199799.219,193449.703,184616.484,193402.953,182887.438,-0.008,0.997,0.069,-1.740,0.214,-0.275,80.000,113402.000,1.000
192751.078,190316.000,207070.234,199815.313,193465.797,184647.859,193436.563,182892.359,-0.009,0.998,0.067,-1.709,0.183,-0.336,80.000,113403.000,1.000
192779.063,190336.109,207088.391,199834.969,193489.047,184666.547,193459.813,182922.938,-0.009,0.999,0.065,-1.648,0.122,-0.366,80.000,113404.000,1.000
192779.781,190308.297,207060.672,199818.344,193476.703,184622.828,193422.625,182927.672,-0.008,0.998,0.068,-1.587,0.275,-0.458,80.000,113405.000,1.000
192742.313,190271.109,207025.719,199781.594,193443.547,184583.031,193381.141,182888.063,-0.005,0.998,0.070,-1.709,0.183,-0.488,80.000,113406.000,1.000
192740.531,190290.781,207049.313,199791.797,193452.656,184617.109,193404.469,182875.906,-0.005,0.998,0.072,-1.740,0.275,-0.519,80.000,113407.000,1.000
192764.938,190325.563,207085.703,199822.813,193476.703,184660.641,193440.594,182892.078,-0.004,0.998,0.070,-1.709,0.244,-0.488,80.000,113408.000,1.000
192788.453,190341.750,207096.172,199834.266,193490.750,184672.359,193451.234,182915.859,-0.005,0.994,0.067,-1.617,0.214,-0.397,80.000,113409.000,1.000
192790.516,190319.922,207068.188,199820.672,193483.063,184638.375,193433.172,182931.516,-0.004,0.994,0.069,-1.617,0.153,-0.305,80.000,113410.000,1.000
192760.828,190289.172,207037.781,199791.344,193454.891,184597.703,193392.484,182895.578,-0.006,0.995,0.065,-1.556,0.183,-0.305,80.000,113411.000,1.000
192746.516,190299.281,207052.438,199795.188,193455.969,184619.344,193403.391,182875.547,-0.010,0.994,0.063,-1.404,0.214,-0.366,80.000,113412.000,1.000
192751.625,190319.563,207075.422,199815.750,193468.578,184649.469,193427.797,182885.375,-0.009,0.995,0.061,-1.282,0.122,-0.336,80.000,113413.000,1.000
192775.578,190335.578,207088.031,199834.266,193485.031,184657.969,193439.422,182915.063,-0.009,0.995,0.066,-1.221,0.153,-0.397,80.000,113414.000,1.000
192782.016,190317.516,207066.391,199821.391,193482.781,184631.313,193424.047,182932.406,-0.010,0.997,0.066,-1.160,0.031,-0.427,80.000,113415.000,1.000
192753.672,190285.422,207034.922,199790.453,193456.766,184600.203,193395.266,182901.109,-0.010,0.998,0.064,-1.099,0.000,-0.519,80.000,113416.000,1.000
192732.672,190283.813,207038.141,199787.766,193446.125,184612.000,193398.297,182875.094,-0.010,0.999,0.063,-1.038,-0.061,-0.488,80.000,113417.000,1.000
192759.313,190323.500,207079.719,199823.172,193472.594,184656.984,193437.109,182898.609,-0.010,1.000,0.065,-1.068,-0.122,-0.427,80.000,113418.000,1.000
192788.813,190339.500,207097.234,199839.719,193489.859,184668.688,193452.656,182928.109,-0.009,1.004,0.068,-1.007,-0.183,-0.427,80.000,113419.000,1.000
192781.391,190305.984,207061.031,199814.141,193471.875,184620.859,193421.719,182929.906,-0.006,1.002,0.064,-1.190,-0.153,-0.488,80.000,113420.000,1.000
192754.656,190277.906,207034.297,199789.016,193450.516,184591.172,193396.156,182902.453,-0.007,1.003,0.064,-1.129,-0.214,-0.458,80.000,113421.000,1.000
192743.750,190285.688,207049.500,199796.438,193451.313,184610.938,193407.688,182885.016,-0.007,1.002,0.066,-1.160,-0.275,-0.458,80.000,113422.000,1.000
192753.047,190309.281,207075.594,199817.281,193466.344,184641.156,193433.438,182893.688,-0.009,1.003,0.067,-1.221,-0.244,-0.580,80.000,113423.000,1.000
192786.844,190339.422,207100.453,199844.000,193495.844,184665.734,193460.969,182935.172,-0.008,1.004,0.067,-1.282,-0.336,-0.641,80.000,113424.000,1.000
192785.234,190317.516,207070.859,199822.641,193485.109,184630.875,193432.813,182937.688,-0.010,1.004,0.067,-1.404,-0.366,-0.763,80.000,113425.000,1.000
192756.625,190290.953,207041.719,199794.750,193464.547,184609.422,193408.141,182909.250,-0.012,1.003,0.067,-1.617,-0.397,-0.732,80.000,113426.000,1.000
192735.438,190290.953,207047.609,199788.578,193458.203,184624.531,193416.719,182880.906,-0.012,1.004,0.067,-1.617,-0.397,-0.824,80.000,113427.000,1.000
192753.672,190320.375,207080.609,199816.828,193477.688,184662.172,193443.719,182891.016,-0.010,1.002,0.068,-1.831,-0.488,-0.885,80.000,113428.000,1.000
192774.953,190331.906,207089.188,199829.516,193490.484,184670.125,193457.672,182916.047,-0.010,1.002,0.067,-1.862,-0.488,-0.916,80.000,113429.000,1.000
192774.594,190308.391,207058.531,199808.781,193479.750,184643.203,193439.969,182926.688,-0.011,1.001,0.068,-1.892,-0.519,-0.946,80.000,113430.000,1.000
192752.328,190281.031,207032.422,199782.672,193453.375,184600.391,193397.938,182893.250,-0.008,1.001,0.071,-2.045,-0.610,-0.916,80.000,113431.000,1.000
192738.922,190287.656,207044.938,199786.875,193445.500,184605.219,193393.031,182865.531,-0.008,0.999,0.068,-2.136,-0.641,-0.854,80.000,113432.000,1.000
192765.125,190330.031,207088.125,199828.891,193476.000,184654.391,193434.953,182891.016,-0.009,0.999,0.066,-2.258,-0.763,-0.946,80.000,113433.000,1.000
192794.172,190353.281,207106.172,199847.672,193497.984,184666.016,193454.000,182927.844,-0.006,0.999,0.068,-2.258,-0.732,-0.793,80.000,113434.000,1.000
192777.719,190315.281,207062.641,199815.938,193476.703,184621.938,193421.906,182927.766,-0.006,0.999,0.066,-2.258,-0.763,-0.763,80.000,113435.000,1.000
192747.063,190284.609,207033.313,199792.953,193454.453,184594.031,193391.141,182900.844,-0.007,0.997,0.066,-2.258,-0.824,-0.641,80.000,113436.000,1.000
192731.594,190289.969,207046.281,199800.375,193454.453,184617.188,193403.844,182883.234,-0.009,0.996,0.068,-2.289,-0.763,-0.580,80.000,113437.000,1.000
192743.844,190315.453,207073.188,199820.938,193470.453,184653.766,193439.875,182897.188,-0.007,0.995,0.068,-2.289,-0.763,-0.580,80.000,113438.000,1.000
192765.750,190329.859,207081.688,199827.906,193482.156,184662.172,193450.688,182921.672,-0.007,0.996,0.068,-2.289,-0.732,-0.397,80.000,113439.000,1.000
192769.328,190308.844,207053.781,199810.484,193472.688,184626.844,193422.531,182929.375,-0.007,0.995,0.065,-2.136,-0.702,-0.427,80.000,113440.000,1.000
192743.031,190280.141,207026.156,199782.672,193449.531,184595.828,193392.938,182899.953,-0.010,0.995,0.067,-2.197,-0.671,-0.244,80.000,113441.000,1.000
192735.531,190292.656,207045.922,199793.484,193453.734,184618.359,193406.078,182880.906,-0.010,0.996,0.068,-2.258,-0.763,-0.305,80.000,113442.000,1.000
192760.203,190330.297,207086.328,199826.484,193480.375,184663.688,193444.875,182894.766,-0.010,0.998,0.068,-2.106,-0.763,-0.397,80.000,113443.000,1.000
192790.594,190350.328,207104.125,199846.328,193500.672,184679.594,193462.672,182927.047,-0.010,0.998,0.067,-2.167,-0.702,-0.244,80.000,113444.000,1.000
192779.875,190313.406,207061.297,199811.547,193474.469,184626.219,193415.828,182918.188,-0.011,0.997,0.066,-2.136,-0.732,-0.336,80.000,113445.000,1.000
192756.359,190282.203,207034.297,199786.516,193451.938,184588.313,193390.797,182891.641,-0.010,0.996,0.067,-2.106,-0.702,-0.397,80.000,113446.000,1.000
192746.969,190293.109,207052.531,199797.875,193455.250,184609.500,193404.734,182876.438,-0.010,0.999,0.069,-2.014,-0.671,-0.397,80.000,113447.000,1.000
192759.938,190321.891,207081.766,199817.453,193475.375,184650.547,193441.031,182889.219,-0.009,0.998,0.068,-2.136,-0.641,-0.397,80.000,113448.000,1.000
192785.953,190343.078,207096.969,199832.563,193492.438,184657.063,193453.734,182919.078,-0.008,0.999,0.065,-2.045,-0.732,-0.458,80.000,113449.000,1.000
192774.063,190306.250,207054.594,199801.531,193467.328,184600.656,193406.172,182914.703,-0.008,0.997,0.067,-2.014,-0.641,-0.519,80.000,113450.000,1.000
192739.109,190269.766,207018.109,199766.313,193435.766,184562.031,193367.625,182875.984,-0.008,0.998,0.071,-1.831,-0.641,-0.458,80.000,113451.000,1.000
192742.859,190296.859,207052.531,199794.656,193455.078,184611.469,193400.359,182872.141,-0.008,0.998,0.067,-1.831,-0.610,-0.519,80.000,113452.000,1.000
192757.875,190325.922,207087.672,199826.656,193480.281,184662.875,193445.859,182893.969,-0.005,0.997,0.072,-1.801,-0.610,-0.427,80.000,113453.000,1.000
192781.031,190339.063,207099.734,199839.172,193494.047,184666.188,193453.281,182920.516,-0.005,0.998,0.067,-1.801,-0.519,-0.397,80.000,113454.000,1.000
192761.906,190296.406,207050.297,199801.359,193461.953,184601.906,193392.125,182908.719,-0.006,0.998,0.066,-1.831,-0.458,-0.305,80.000,113455.000,1.000
192732.750,190269.063,207022.219,199778.563,193442.641,184581.969,193376.938,182885.734,-0.005,0.996,0.067,-1.831,-0.397,-0.305,80.000,113456.000,1.000
192724.703,190283.984,207040.547,199790.719,193446.766,184614.953,193389.453,182870.891,-0.003,0.995,0.065,-1.709,-0.336,-0.244,80.000,113457.000,1.000
192744.375,190318.234,207076.938,199823.078,193471.172,184658.594,193427.453,182890.391,-0.004,0.997,0.066,-1.648,-0.275,-0.244,80.000,113458.000,1.000
192765.203,190329.672,207085.969,199833.641,193484.391,184660.203,193446.406,182919.891,-0.003,0.998,0.063,-1.617,-0.153,-0.336,80.000,113459.000,1.000
192769.594,190310.719,207058.875,199816.375,193475.906,184625.859,193417.609,182928.203,-0.003,1.001,0.068,-1.648,-0.031,-0.244,80.000,113460.000,1.000
192747.500,190286.578,207036.266,199795.016,193460.531,184608.438,193400.000,182904.609,-0.002,0.999,0.066,-1.587,-0.031,-0.153,80.000,113461.000,1.000
192730.516,190291.672,207047.531,199795.547,193454.625,184618.891,193405.188,182878.313,-0.004,0.999,0.064,-1.617,0.061,-0.183,80.000,113462.000,1.000
192732.750,190309.563,207068.453,199806.813,193461.234,184643.203,193426.734,182875.359,-0.005,1.000,0.065,-1.617,0.153,-0.275,80.000,113463.000,1.000
192760.563,190330.656,207086.328,199825.313,193481.266,184662.078,193445.500,182902.906,-0.006,1.000,0.067,-1.556,0.214,-0.214,80.000,113464.000,1.000
192756.891,190299.984,207051.906,199801.000,193463.563,184610.578,193405.547,182905.313,-0.007,1.000,0.069,-1.556,0.275,-0.275,80.000,113465.000,1.000
192728.734,190263.250,207021.063,199771.859,193435.406,184569.094,193369.234,182875.359,-0.007,1.000,0.066,-1.617,0.275,-0.153,80.000,113466.000,1.000
192731.234,190283.000,207048.156,199790.094,193445.328,184602.172,193392.750,182863.750,-0.007,1.002,0.065,-1.648,0.366,-0.305,80.000,113467.000,1.000
192757.078,190320.109,207086.688,199825.594,193471.250,184645.438,193429.234,182884.391,-0.009,1.002,0.063,-1.587,0.336,-0.305,80.000,113468.000,1.000
192784.344,190339.500,207099.734,199838.109,193488.688,184659.219,193440.406,182910.141,-0.009,1.000,0.065,-1.678,0.305,-0.244,80.000,113469.000,1.000
192785.234,190312.500,207067.375,199815.578,193473.047,184610.578,193401.422,182913.984,-0.008,1.000,0.066,-1.617,0.275,-0.275,80.000,113470.000,1.000
192760.656,190288.188,207042.344,199791.078,193455.078,184592.422,193388.469,182893.969,-0.010,1.001,0.064,-1.678,0.183,-0.214,80.000,113471.000,1.000
192742.500,190289.531,207051.453,199789.109,193446.766,184595.828,193385.328,182870.531,-0.010,1.002,0.065,-1.770,0.214,-0.183,80.000,113472.000,1.000
192758.953,190320.469,207084.094,199812.891,193465.359,184634.188,193412.609,182879.750,-0.008,1.000,0.067,-1.648,0.244,-0.336,80.000,113473.000,1.000
192783.094,190339.688,207099.031,199828.453,193481.094,184645.891,193431.469,182907.734,-0.010,1.002,0.065,-1.831,0.153,-0.305,80.000,113474.000,1.000
192781.484,190312.500,207070.500,199813.078,193471.078,184613.531,193410.094,182918.734,-0.009,1.003,0.066,-1.678,0.183,-0.305,80.000,113475.000,1.000
192743.391,190272.906,207035.016,199780.531,193443.453,184581.703,193378.188,182885.734,-0.009,1.000,0.066,-1.648,0.122,-0.275,80.000,113476.000,1.000
192734.453,190288.016,207055.219,199796.531,193451.047,184611.469,193397.313,182873.313,-0.010,0.996,0.067,-1.709,0.122,-0.366,80.000,113477.000,1.000
192745.531,190315.641,207084.625,199823.984,193470.188,184650.000,193424.859,182884.656,-0.010,0.995,0.066,-1.740,0.031,-0.336,80.000,113478.000,1.000
192767.094,190332.531,207095.813,199837.484,193486.000,184660.734,193436.656,182909.875,-0.009,0.994,0.063,-1.526,0.031,-0.366,80.000,113479.000,1.000
192770.391,190312.859,207068.453,199817.813,193477.422,184621.750,193407.688,182917.391,-0.009,0.996,0.065,-1.343,-0.061,-0.336,80.000,113480.000,1.000
192741.156,190280.859,207038.234,199789.734,193454.266,184589.563,193379.797,182887.609,-0.009,0.995,0.060,-1.373,-0.122,-0.183,80.000,113481.000,1.000
192733.828,190290.328,207056.641,199801.094,193459.281,184610.844,193399.906,182874.469,-0.008,0.996,0.065,-1.343,-0.122,-0.122,80.000,113482.000,1.000
192753.234,190323.953,207093.031,199828.266,193484.844,184660.016,193440.766,182892.797,-0.009,0.996,0.062,-1.160,-0.183,-0.153,80.000,113483.000,1.000
192777.906,190340.578,207105.469,199842.313,193500.672,184670.203,193454.172,182921.406,-0.008,0.995,0.065,-1.068,-0.092,-0.092,80.000,113484.000,1.000
192781.844,190318.047,207077.656,199825.406,193490.656,184631.047,193426.547,182935.094,-0.010,0.996,0.066,-1.038,-0.153,-0.244,80.000,113485.000,1.000
192753.672,190283.891,207043.234,199789.375,193460.969,184589.203,193397.500,182900.578,-0.012,0.997,0.062,-1.007,-0.122,-0.305,80.000,113486.000,1.000
192741.250,190290.156,207053.250,199791.531,193453.375,184597.172,193398.391,182873.484,-0.011,0.997,0.063,-0.946,-0.214,-0.336,80.000,113487.000,1.000
192753.766,190316.266,207080.969,199812.625,193465.172,184630.688,193417.516,182878.234,-0.012,0.996,0.066,-0.946,-0.336,-0.275,80.000,113488.000,1.000
192788.094,190348.094,207104.563,199835.688,193489.766,184660.375,193441.297,182910.500,-0.013,0.995,0.060,-0.977,-0.397,-0.397,80.000,113489.000,1.000
192791.672,190327.609,207077.656,199823.625,193481.813,184618.000,193415.109,182926.500,-0.012,0.997,0.060,-0.946,-0.336,-0.366,80.000,113490.000,1.000
192755.188,190282.203,207037.328,199785.172,193447.922,184575.266,193377.563,182891.734,-0.011,1.000,0.063,-0.916,-0.427,-0.519,80.000,113491.000,1.000
192746.250,190292.563,207054.594,199788.844,193448.641,184607.359,193392.125,182864.375,-0.014,1.000,0.065,-0.946,-0.580,-0.641,80.000,113492.000,1.000
192780.859,190338.344,207103.672,199828.359,193481.531,184659.656,193436.922,182888.156,-0.012,1.001,0.063,-1.099,-0.641,-0.641,80.000,113493.000,1.000
192806.422,190355.156,207117.000,199840.344,193490.750,184661.000,193445.328,182909.609,-0.011,1.000,0.062,-1.160,-0.702,-0.549,80.000,113494.000,1.000
192786.750,190311.797,207068.188,199800.641,193458.734,184601.094,193397.938,182903.000,-0.009,1.000,0.063,-1.221,-0.549,-0.519,80.000,113495.000,1.000
192762.703,190287.391,207043.594,199784.188,193444.609,184584.469,193377.563,182884.750,-0.009,1.004,0.060,-1.221,-0.641,-0.580,80.000,113496.000,1.000
192740.797,190288.547,207049.766,199788.031,193438.891,184597.703,193379.797,182855.969,-0.008,1.003,0.063,-1.343,-0.671,-0.549,80.000,113497.000,1.000
192764.406,190332.000,207094.016,199827.109,193474.563,184653.484,193433.531,182886.547,-0.008,1.003,0.066,-1.495,-0.671,-0.549,80.000,113498.000,1.000
192784.609,190350.063,207105.375,199841.406,193491.281,184668.688,193448.719,182914.797,-0.010,1.004,0.063,-1.526,-0.763,-0.488,80.000,113499.000,1.000
192770.031,190311.172,207059.953,199810.922,193467.500,184612.813,193401.156,182911.047,-0.009,1.003,0.064,-1.648,-0.671,-0.427,80.000,113500.000,1.000
192738.563,190278.891,207026.688,199782.672,193445.328,184581.609,193375.953,182882.516,-0.009,1.001,0.063,-1.740,-0.641,-0.305,80.000,113501.000,1.000
192738.031,190295.344,207053.250,199802.703,193462.141,184622.828,193408.672,182879.844,-0.009,1.000,0.063,-1.831,-0.610,-0.366,80.000,113502.000,1.000
192761.813,190327.172,207092.594,199835.250,193488.328,184665.031,193442.641,182899.688,-0.007,0.999,0.062,-1.709,-0.671,-0.305,80.000,113503.000,1.000
192776.031,190335.656,207096.875,199838.281,193494.688,184664.484,193449.969,182915.234,-0.007,0.998,0.064,-1.740,-0.671,-0.305,80.000,113504.000,1.000
192772.000,190304.641,207062.016,199815.219,193477.328,184617.016,193411.891,182918.547,-0.007,0.998,0.064,-1.801,-0.610,-0.244,80.000,113505.000,1.000
192743.656,190270.578,207031.078,199784.281,193449.891,184580.797,193381.672,182887.531,-0.008,1.000,0.065,-1.862,-0.610,-0.183,80.000,113506.000,1.000
192728.109,190279.063,207042.969,199783.563,193444.969,184594.219,193389.000,182860.969,-0.009,1.000,0.062,-1.984,-0.519,-0.214,80.000,113507.000,1.000
192750.188,190317.156,207082.031,199817.359,193470.984,184642.406,193423.422,182880.016,-0.009,0.999,0.066,-1.862,-0.610,-0.275,80.000,113508.000,1.000
192781.297,190334.500,207098.219,199841.688,193490.031,184647.500,193439.969,182915.859,-0.008,1.000,0.068,-1.923,-0.610,-0.183,80.000,113509.000,1.000
192778.531,190306.969,207063.797,199818.172,193472.953,184605.922,193409.922,182921.500,-0.006,1.000,0.066,-2.014,-0.488,-0.092,80.000,113510.000,1.000
192746.516,190277.188,207029.828,199782.047,193444.078,184578.563,193376.578,182887.438,-0.007,0.998,0.066,-1.984,-0.427,-0.061,80.000,113511.000,1.000
192731.594,190284.250,207041.359,199782.766,193440.328,184602.078,193392.484,182865.172,-0.007,1.000,0.065,-2.014,-0.427,-0.122,80.000,113512.000,1.000
192752.422,190316.000,207078.906,199816.922,193461.516,184635.344,193422.969,182885.375,-0.007,0.999,0.065,-2.014,-0.366,-0.092,80.000,113513.000,1.000
192783.000,190337.000,207097.859,199835.953,193480.906,184651.609,193436.922,182915.156,-0.008,0.997,0.065,-1.953,-0.305,-0.122,80.000,113514.000,1.000
192775.578,190302.219,207059.859,199806.188,193461.156,184606.906,193400.984,182915.422,-0.008,0.999,0.068,-1.984,-0.275,-0.275,80.000,113515.000,1.000
192746.344,190273.438,207029.828,199777.844,193440.672,184579.281,193376.313,182889.219,-0.008,0.998,0.065,-2.014,-0.275,-0.214,80.000,113516.000,1.000
192744.906,190296.328,207055.219,199797.156,193456.141,184615.766,193403.578,182882.969,-0.009,0.997,0.064,-1.892,-0.244,-0.244,80.000,113517.000,1.000
192752.609,190318.047,207078.906,199818.078,193471.250,184644.906,193432.547,182893.250,-0.008,0.999,0.066,-1.953,-0.275,-0.305,80.000,113518.000,1.000
192772.094,190330.750,207086.234,199827.641,193481.719,184649.469,193442.828,182912.016,-0.007,1.000,0.063,-2.014,-0.244,-0.366,80.000,113519.000,1.000
192776.563,190311.875,207061.922,199817.359,193477.422,184620.406,193422.969,182927.672,-0.008,0.997,0.062,-2.075,-0.275,-0.549,80.000,113520.000,1.000
192755.469,190281.844,207037.781,199801.891,193455.516,184581.156,193383.188,182901.734,-0.007,0.999,0.061,-2.075,-0.122,-0.427,80.000,113521.000,1.000
192745.266,190288.813,207053.156,199811.734,193454.719,184604.938,193396.063,182882.422,-0.007,0.998,0.063,-2.045,-0.153,-0.519,80.000,113522.000,1.000
192756.625,190313.766,207079.000,199828.266,193470.266,184641.875,193428.781,182892.531,-0.007,1.000,0.066,-2.045,0.031,-0.427,80.000,113523.000,1.000
192779.156,190330.563,207090.172,199837.484,193483.766,184652.516,193444.703,182920.688,-0.007,0.999,0.066,-2.075,-0.061,-0.610,80.000,113524.000,1.000
192776.297,190301.234,207057.094,199814.688,193467.859,184600.469,193410.375,182928.297,-0.007,0.998,0.065,-2.075,0.031,-0.580,80.000,113525.000,1.000
192757.703,190278.359,207035.375,199797.250,193453.734,184583.484,193397.938,182909.344,-0.007,0.999,0.067,-1.984,-0.031,-0.610,80.000,113526.000,1.000
192742.500,190281.922,207045.375,199798.766,193447.469,184597.172,193389.094,182875.984,-0.009,0.998,0.066,-2.045,-0.061,-0.610,80.000,113527.000,1.000
192761.719,190320.906,207082.750,199827.109,193473.938,184648.750,193423.688,182893.063,-0.007,0.999,0.065,-2.014,-0.031,-0.610,80.000,113528.000,1.000
192795.344,190354.531,207108.234,199845.969,193502.188,184675.125,193455.969,182929.281,-0.007,0.999,0.067,-2.045,0.031,-0.702,80.000,113529.000,1.000
192790.328,190325.734,207073.906,199818.531,193483.063,184626.844,193418.859,182927.406,-0.007,0.999,0.066,-1.984,0.061,-0.671,80.000,113530.000,1.000
