EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
192432.078,189582.672,205071.000,198251.047,192743.391,184282.984,192351.797,182306.828,-0.001,1.001,0.169,-1.862,-0.244,-0.214,80.000,163451.000,1.000
192446.734,189593.672,205077.359,198260.344,192750.641,184282.188,192352.953,182318.625,-0.003,1.000,0.171,-1.923,-0.183,-0.122,80.000,163452.000,1.000
192444.141,189572.656,205051.250,198241.750,192743.922,184258.406,192347.406,182336.234,-0.003,1.001,0.172,-1.984,-0.153,-0.122,80.000,163453.000,1.000
192414.547,189543.063,205018.969,198210.719,192721.125,184230.500,192323.000,182315.594,-0.002,1.002,0.172,-1.953,-0.031,-0.183,80.000,163454.000,1.000
192399.172,189544.141,205025.406,198210.625,192716.578,184244.000,192317.375,182288.406,-0.001,1.004,0.173,-1.892,0.031,-0.122,80.000,163455.000,1.000
192417.141,189575.609,205058.766,198236.203,192737.406,184275.031,192339.547,182295.375,-0.001,1.005,0.173,-1.984,0.031,-0.305,80.000,163456.000,1.000
192441.203,189598.406,205077.984,198252.469,192757.969,184292.906,192366.547,182323.906,0.001,1.004,0.171,-2.075,0.000,-0.305,80.000,163457.000,1.000
192444.688,189580.266,205056.344,198236.828,192751.172,184261.797,192347.594,182333.016,0.001,1.004,0.172,-2.136,0.244,-0.153,80.000,163458.000,1.000
192415.984,189543.969,205023.703,198209.469,192727.031,184227.922,192317.813,182309.234,0.000,1.003,0.171,-2.167,0.336,-0.183,80.000,163459.000,1.000
192401.328,189542.625,205031.484,198208.938,192720.688,184229.250,192313.797,182279.563,0.001,1.001,0.173,-2.136,0.336,-0.183,80.000,163460.000,1.000
192423.313,189575.797,205071.359,198242.906,192746.078,184265.641,192351.250,182296.359,0.000,0.999,0.171,-1.984,0.427,-0.183,80.000,163461.000,1.000
192448.438,189599.672,205093.000,198263.922,192767.797,184296.047,192379.859,182328.375,0.000,0.998,0.170,-1.953,0.397,-0.153,80.000,163462.000,1.000
192446.828,189579.641,205066.000,198245.500,192756.719,184266.266,192356.969,182342.141,0.001,0.999,0.168,-1.740,0.519,0.000,80.000,163463.000,1.000
192421.078,189546.203,205032.375,198214.750,192729.625,184227.563,192315.766,182315.594,-0.001,1.001,0.167,-1.709,0.488,-0.153,80.000,163464.000,1.000
192409.719,189553.359,205043.828,198216.078,192728.734,184238.641,192324.797,182295.297,-0.002,0.999,0.166,-1.709,0.519,-0.153,80.000,163465.000,1.000
192424.484,189587.063,205077.094,198243.359,192753.938,184286.391,192367.078,182314.781,-0.004,1.000,0.167,-1.709,0.610,-0.214,80.000,163466.000,1.000
192447.719,189611.016,205097.469,198265.609,192778.078,184314.453,192391.219,182349.828,-0.004,0.998,0.169,-1.709,0.610,-0.214,80.000,163467.000,1.000
192443.344,189583.750,205069.125,198246.219,192768.688,184280.672,192369.938,182364.500,-0.005,1.001,0.169,-1.740,0.549,-0.366,80.000,163468.000,1.000
192409.719,189546.016,205028.813,198207.328,192735.250,184234.703,192318.797,182327.031,-0.004,1.002,0.164,-1.770,0.641,-0.305,80.000,163469.000,1.000
192397.750,189545.031,205038.281,198214.031,192734.625,184253.750,192339.719,182309.422,-0.005,1.003,0.165,-1.617,0.519,-0.397,80.000,163470.000,1.000
192414.203,189573.469,205073.063,198246.922,192757.250,184285.844,192370.656,182325.328,-0.005,1.003,0.168,-1.678,0.427,-0.458,80.000,163471.000,1.000
192445.578,189606.188,205099.969,198275.625,192783.453,184308.297,192393.813,182361.188,-0.004,1.002,0.167,-1.617,0.336,-0.305,80.000,163472.000,1.000
192443.250,189586.969,205073.594,198257.844,192770.656,184274.406,192365.656,182363.516,-0.005,1.004,0.169,-1.678,0.153,-0.305,80.000,163473.000,1.000
192406.688,189543.516,205030.141,198217.063,192734.453,184222.375,192315.406,182327.484,-0.006,1.003,0.167,-1.709,0.092,-0.427,80.000,163474.000,1.000
192393.547,189548.609,205039.531,198221.000,192734.359,184241.141,192323.813,182305.844,-0.005,1.003,0.171,-1.648,0.031,-0.397,80.000,163475.000,1.000
192411.969,189581.969,205075.922,198255.063,192760.828,184282.359,192368.781,182323.281,-0.006,1.005,0.172,-1.801,0.122,-0.397,80.000,163476.000,1.000
192436.813,189601.719,205092.828,198270.266,192774.953,184293.625,192377.891,182341.422,-0.006,1.005,0.173,-1.801,0.275,-0.458,80.000,163477.000,1.000
192430.203,189578.391,205060.813,198246.297,192759.578,184259.203,192349.828,182348.766,-0.007,1.005,0.173,-1.801,0.061,-0.427,80.000,163478.000,1.000
192397.828,189543.344,205022.375,198207.859,192728.906,184222.813,192314.328,182319.969,-0.005,1.005,0.172,-1.892,-0.061,-0.519,80.000,163479.000,1.000
192385.672,189549.156,205030.688,198207.047,192724.891,184245.078,192326.313,182294.406,-0.009,1.007,0.170,-1.923,-0.153,-0.671,80.000,163480.000,1.000
192406.859,189576.516,205066.797,198239.688,192747.781,184282.281,192361.891,182307.625,-0.008,1.006,0.172,-1.984,-0.336,-0.702,80.000,163481.000,1.000
192438.156,189598.594,205090.313,198265.703,192766.281,184291.656,192366.813,182338.750,-0.008,1.005,0.170,-1.953,-0.427,-0.763,80.000,163482.000,1.000
192442.094,189583.656,205069.313,198254.000,192761.359,184264.391,192354.469,182360.656,-0.010,1.004,0.167,-2.045,-0.427,-0.732,80.000,163483.000,1.000
192410.000,189546.641,205030.234,198212.859,192732.672,184234.000,192322.547,182325.688,-0.008,1.001,0.169,-2.167,-0.580,-0.763,80.000,163484.000,1.000
192399.000,189548.344,205039.266,198215.094,192734.000,184250.531,192339.719,182307.547,-0.006,1.002,0.169,-2.045,-0.641,-0.732,80.000,163485.000,1.000
192420.281,189581.344,205075.828,198247.281,192761.719,184293.188,192378.344,182325.328,-0.004,1.001,0.169,-2.075,-0.793,-0.763,80.000,163486.000,1.000
192443.703,189602.438,205094.609,198266.688,192781.844,184313.922,192395.875,182355.375,-0.005,1.003,0.167,-2.045,-0.854,-0.641,80.000,163487.000,1.000
192447.281,189591.703,205074.844,198254.531,192776.109,184284.328,192368.516,182367.531,-0.004,1.002,0.169,-2.014,-0.977,-0.580,80.000,163488.000,1.000
192416.969,189556.391,205040.078,198219.844,192751.438,184252.953,192339.281,182342.047,-0.003,1.001,0.170,-2.014,-0.946,-0.427,80.000,163489.000,1.000
192399.266,189549.328,205041.953,198212.859,192740.078,184255.000,192334.625,182309.594,-0.003,1.000,0.171,-2.136,-0.977,-0.336,80.000,163490.000,1.000
192417.688,189577.938,205075.656,198243.266,192760.656,184291.125,192365.734,182319.250,-0.001,1.000,0.171,-2.106,-0.885,-0.275,80.000,163491.000,1.000
192449.156,189605.750,205100.516,198272.500,192785.859,184320.188,192397.031,182352.875,-0.002,0.999,0.166,-2.045,-0.885,-0.214,80.000,163492.000,1.000
192447.813,189586.969,205074.672,198254.703,192771.906,184285.219,192364.578,182359.313,-0.003,1.000,0.168,-1.862,-0.916,-0.153,80.000,163493.000,1.000
192410.625,189546.109,205029.875,198214.297,192737.578,184236.500,192323.719,182326.141,-0.003,1.000,0.172,-1.862,-0.977,-0.122,80.000,163494.000,1.000
192390.766,189538.250,205030.063,198212.781,192729.094,184239.266,192329.969,182301.375,-0.003,1.000,0.172,-1.770,-0.946,-0.122,80.000,163495.000,1.000
192403.641,189567.828,205062.875,198244.781,192754.297,184288.000,192376.828,182318.719,-0.003,1.001,0.168,-1.862,-0.946,-0.061,80.000,163496.000,1.000
192426.891,189591.891,205080.938,198265.438,192774.859,184310.438,192398.109,182347.500,-0.001,0.999,0.171,-1.801,-0.916,-0.061,80.000,163497.000,1.000
192427.156,189579.813,205056.969,198254.000,192764.500,184267.609,192359.031,182362.531,-0.001,1.000,0.172,-1.678,-0.946,-0.061,80.000,163498.000,1.000
192393.000,189543.969,205018.172,198219.844,192735.250,184232.563,192325.500,182337.141,-0.003,0.999,0.172,-1.678,-0.854,0.031,80.000,163499.000,1.000
192373.344,189536.547,205021.828,198217.609,192730.875,184247.500,192342.500,182310.578,0.000,1.000,0.170,-1.556,-0.977,0.000,80.000,163500.000,1.000
192382.281,189561.219,205048.750,198236.922,192744.734,184275.125,192363.063,182307.906,-0.002,1.000,0.170,-1.648,-0.885,-0.061,80.000,163501.000,1.000
192404.359,189580.703,205067.516,198255.063,192765.484,184300.688,192382.453,182339.734,-0.002,0.998,0.170,-1.678,-0.763,-0.244,80.000,163502.000,1.000
192401.672,189560.328,205042.750,198237.453,192753.313,184257.063,192346.969,182355.469,-0.002,1.000,0.168,-1.617,-0.702,-0.214,80.000,163503.000,1.000
192367.609,189521.344,205001.094,198195.703,192719.875,184212.625,192310.313,182318.813,-0.002,1.001,0.169,-1.740,-0.580,-0.336,80.000,163504.000,1.000
192353.125,189525.813,205008.875,198192.297,192718.188,184232.469,192325.500,182295.563,-0.002,1.001,0.165,-1.801,-0.610,-0.305,80.000,163505.000,1.000
192373.781,189555.047,205046.516,198223.688,192744.828,184277.891,192371.547,182314.063,-0.002,1.000,0.167,-1.831,-0.580,-0.336,80.000,163506.000,1.000
192407.219,189581.688,205071.453,198249.609,192768.250,184303.906,192396.766,182346.516,0.001,1.001,0.168,-1.770,-0.549,-0.336,80.000,163507.000,1.000
192406.953,189560.953,205044.453,198232.453,192752.156,184261.984,192353.672,182354.750,0.001,1.000,0.169,-1.740,-0.366,-0.458,80.000,163508.000,1.000
192375.125,189521.703,205005.109,198193.469,192720.500,184220.672,192322.828,182325.328,0.002,1.002,0.170,-1.678,-0.275,-0.366,80.000,163509.000,1.000
192368.156,189531.453,205017.625,198198.297,192719.438,184238.375,192327.656,182300.484,0.002,1.001,0.167,-1.678,-0.153,-0.427,80.000,163510.000,1.000
192393.359,189568.188,205059.031,198235.750,192748.750,184291.391,192366.625,182319.516,0.002,1.002,0.168,-1.678,-0.122,-0.275,80.000,163511.000,1.000
192420.453,189588.047,205078.422,198254.172,192768.516,184301.578,192394.438,182351.344,0.001,1.000,0.169,-1.587,-0.031,-0.214,80.000,163512.000,1.000
192430.469,189572.219,205061.891,198248.813,192767.266,184281.563,192389.609,182372.625,0.000,1.002,0.166,-1.648,0.122,-0.183,80.000,163513.000,1.000
192402.391,189534.578,205025.313,198215.094,192732.313,184227.109,192328.359,182331.766,0.001,1.003,0.167,-1.678,0.305,-0.183,80.000,163514.000,1.000
192387.469,189534.125,205033.547,198216.703,192727.750,184231.578,192330.328,182305.672,0.000,1.005,0.165,-1.801,0.336,-0.214,80.000,163515.000,1.000
192404.547,189564.531,205068.859,198246.125,192752.781,184276.109,192370.563,182319.438,0.000,1.004,0.169,-1.831,0.336,-0.122,80.000,163516.000,1.000
192431.984,189589.563,205090.141,198272.406,192774.953,184301.313,192388.984,182347.859,-0.001,1.006,0.171,-1.801,0.305,-0.122,80.000,163517.000,1.000
192417.500,189560.063,205050.266,198241.469,192750.016,184248.297,192346.969,182344.922,0.000,1.005,0.169,-1.831,0.397,-0.031,80.000,163518.000,1.000
192388.359,189534.750,205015.938,198207.328,192726.859,184221.391,192324.438,182323.359,-0.001,1.005,0.168,-1.770,0.397,-0.153,80.000,163519.000,1.000
192372.625,189531.453,205020.313,198203.750,192719.344,184231.578,192322.109,182293.766,-0.002,1.005,0.169,-1.862,0.488,-0.122,80.000,163520.000,1.000
192399.625,189572.313,205063.672,198243.797,192752.422,184287.453,192369.578,182316.031,-0.003,1.004,0.170,-1.801,0.488,-0.122,80.000,163521.000,1.000
192435.031,189610.391,205094.609,198277.953,192788.188,184336.984,192413.844,182363.250,-0.005,1.003,0.167,-1.892,0.427,-0.122,80.000,163522.000,1.000
192433.063,189585.266,205065.734,198258.547,192780.406,184311.063,192400.422,182383.359,-0.004,1.005,0.169,-1.892,0.305,-0.275,80.000,163523.000,1.000
192398.281,189537.969,205017.906,198211.172,192738.563,184243.469,192337.938,182334.719,-0.004,1.004,0.169,-2.014,0.305,-0.336,80.000,163524.000,1.000
192385.500,189546.734,205025.953,198207.594,192734.906,184255.188,192331.313,182304.141,-0.007,1.004,0.168,-2.075,0.305,-0.366,80.000,163525.000,1.000
192399.172,189573.297,205056.875,198232.984,192755.547,184288.078,192370.125,182316.922,-0.005,1.004,0.173,-2.136,0.244,-0.488,80.000,163526.000,1.000
192427.969,189599.938,205079.859,198257.391,192779.328,184318.219,192400.609,182347.156,-0.006,1.004,0.174,-2.014,0.183,-0.519,80.000,163527.000,1.000
192438.609,189588.125,205066.172,198250.953,192776.109,184285.938,192375.031,182364.578,-0.006,1.004,0.169,-2.045,0.092,-0.427,80.000,163528.000,1.000
192413.750,189553.359,205033.359,198214.031,192747.594,184236.406,192335.078,182339.813,-0.006,1.003,0.170,-2.136,0.000,-0.488,80.000,163529.000,1.000
192404.984,189556.125,205043.641,198213.313,192743.750,184245.531,192340.703,182317.641,-0.003,1.001,0.170,-2.197,-0.031,-0.336,80.000,163530.000,1.000
192423.938,189580.891,205075.922,198234.594,192756.453,184274.141,192361.172,182312.188,-0.002,1.001,0.167,-2.075,0.031,-0.305,80.000,163531.000,1.000
192460.422,189609.234,205103.547,198259.453,192781.125,184301.766,192391.219,182342.234,-0.003,1.001,0.167,-1.984,-0.092,-0.183,80.000,163532.000,1.000
192471.594,189597.156,205086.203,198249.344,192775.219,184271.359,192368.875,182356.172,-0.002,1.003,0.169,-1.923,-0.153,-0.183,80.000,163533.000,1.000
192444.328,189557.281,205046.953,198218.938,192740.984,184223.000,192322.281,182326.672,-0.004,1.001,0.167,-1.892,-0.183,-0.092,80.000,163534.000,1.000
192426.000,189552.453,205046.688,198214.469,192729.984,184236.859,192328.094,182298.953,-0.004,1.000,0.168,-1.801,-0.214,-0.092,80.000,163535.000,1.000
192435.922,189581.781,205072.703,198236.016,192743.125,184278.422,192349.906,182297.703,-0.004,1.001,0.170,-1.801,-0.305,-0.122,80.000,163536.000,1.000
192458.188,189602.172,205090.234,198261.234,192762.891,184299.172,192379.688,182326.672,-0.006,1.000,0.168,-1.740,-0.336,-0.214,80.000,163537.000,1.000
192449.063,189564.266,205052.859,198240.406,192740.172,184252.688,192340.609,182330.703,-0.004,1.000,0.168,-1.709,-0.427,-0.214,80.000,163538.000,1.000
192417.766,189522.156,205012.359,198208.219,192708.797,184209.859,192307.359,182306.563,-0.006,1.000,0.170,-1.678,-0.427,-0.275,80.000,163539.000,1.000
192404.984,189527.063,205021.391,198216.703,192711.031,184230.500,192322.547,182289.031,-0.007,0.998,0.166,-1.648,-0.366,-0.366,80.000,163540.000,1.000
192430.922,189574.719,205067.969,198259.266,192750.016,184292.563,192370.391,182311.391,-0.007,1.000,0.165,-1.495,-0.366,-0.366,80.000,163541.000,1.000
192462.922,189615.125,205099.438,198287.078,192784.781,184327.875,192402.313,182349.922,-0.007,1.001,0.164,-1.495,-0.397,-0.397,80.000,163542.000,1.000
192463.813,189600.375,205076.641,198270.625,192775.938,184292.641,192368.156,182362.344,-0.005,1.004,0.167,-1.343,-0.580,-0.427,80.000,163543.000,1.000
192436.016,189566.938,205040.078,198232.172,192749.031,184257.688,192337.938,182333.563,-0.003,1.005,0.167,-1.373,-0.549,-0.488,80.000,163544.000,1.000
192423.313,189567.125,205043.563,198228.953,192740.625,184252.406,192333.016,182303.250,-0.005,1.005,0.169,-1.465,-0.702,-0.549,80.000,163545.000,1.000
192444.141,189601.188,205081.734,198259.000,192769.594,184298.453,192379.328,182324.344,-0.003,1.004,0.168,-1.465,-0.671,-0.519,80.000,163546.000,1.000
192462.469,189622.375,205098.641,198273.750,192792.922,184331.172,192414.469,182358.859,-0.003,1.004,0.167,-1.526,-0.671,-0.580,80.000,163547.000,1.000
192462.031,189604.844,205072.078,198258.016,192783.813,184305.875,192390.328,182372.266,-0.003,1.004,0.167,-1.556,-0.702,-0.671,80.000,163548.000,1.000
192430.297,189556.391,205026.578,198220.203,192742.953,184240.797,192320.859,182339.734,-0.004,1.004,0.167,-1.617,-0.732,-0.641,80.000,163549.000,1.000
192423.234,189557.375,205034.172,198218.234,192739.188,184251.344,192330.063,182319.344,-0.003,1.005,0.169,-1.709,-0.732,-0.549,80.000,163550.000,1.000
192443.797,189587.594,205067.969,198240.219,192760.375,184293.547,192368.781,182325.609,-0.003,1.005,0.168,-1.617,-0.763,-0.519,80.000,163551.000,1.000
192477.859,189615.844,205094.156,198261.328,192785.234,184320.359,192402.313,182353.047,-0.002,1.004,0.167,-1.709,-0.732,-0.549,80.000,163552.000,1.000
192488.219,189601.188,205074.047,198248.891,192780.047,184292.734,192384.328,182368.250,-0.003,1.005,0.168,-1.709,-0.610,-0.519,80.000,163553.000,1.000
192464.078,189560.688,205037.031,198218.766,192747.063,184230.063,192328.359,182343.125,-0.003,1.005,0.170,-1.770,-0.641,-0.336,80.000,163554.000,1.000
192461.313,189570.609,205055.266,198230.844,192751.703,184241.953,192335.875,182321.484,-0.002,1.003,0.168,-1.892,-0.671,-0.336,80.000,163555.000,1.000
192478.922,189601.453,205093.266,198262.484,192776.203,184287.906,192372.000,182327.297,-0.004,1.003,0.167,-1.892,-0.641,-0.305,80.000,163556.000,1.000
192500.922,189620.500,205110.438,198281.984,192790.875,184303.734,192393.813,182352.250,-0.004,1.006,0.167,-1.953,-0.580,-0.305,80.000,163557.000,1.000
192502.625,189601.625,205086.297,198270.984,192779.156,184280.844,192377.891,182363.516,-0.002,1.005,0.168,-1.953,-0.519,-0.397,80.000,163558.000,1.000
192470.516,189564.172,205046.688,198237.188,192744.375,184236.672,192329.969,182332.844,-0.003,1.004,0.168,-1.923,-0.580,-0.244,80.000,163559.000,1.000
192446.297,189556.219,205045.609,198230.391,192731.406,184244.094,192321.484,182302.453,-0.002,1.001,0.170,-2.014,-0.641,-0.275,80.000,163560.000,1.000
192459.609,189588.219,205081.375,198262.844,192759.313,184300.063,192371.906,182322.391,-0.003,1.004,0.173,-2.075,-0.549,-0.305,80.000,163561.000,1.000
192482.953,189608.422,205098.641,198282.063,192774.859,184315.000,192390.766,182347.594,-0.006,1.003,0.172,-2.167,-0.549,-0.183,80.000,163562.000,1.000
192488.500,189601.281,205078.250,198270.891,192768.516,184292.375,192372.266,182360.656,-0.004,1.004,0.169,-2.197,-0.580,-0.214,80.000,163563.000,1.000
192456.672,189563.813,205035.328,198228.953,192734.453,184242.672,192325.594,182324.891,-0.002,1.002,0.167,-2.075,-0.519,-0.336,80.000,163564.000,1.000
192443.875,189570.609,205042.672,198230.563,192732.484,184257.328,192332.125,182302.531,-0.003,1.001,0.168,-2.045,-0.610,-0.275,80.000,163565.000,1.000
192455.406,189601.281,205074.406,198257.031,192753.672,184301.406,192364.578,182310.219,-0.002,1.001,0.169,-2.136,-0.549,-0.305,80.000,163566.000,1.000
192482.328,189627.656,205099.609,198284.031,192781.391,184333.141,192399.172,182345.000,-0.003,1.000,0.167,-2.136,-0.488,-0.275,80.000,163567.000,1.000
192484.922,189613.438,205080.313,198275.891,192781.391,184307.938,192389.438,182372.359,-0.001,1.000,0.168,-2.106,-0.488,-0.336,80.000,163568.000,1.000
192435.391,189551.203,205022.547,198220.016,192729.625,184224.875,192311.203,182328.469,-0.002,1.000,0.168,-2.045,-0.519,-0.366,80.000,163569.000,1.000
192408.828,189538.422,205019.859,198211.531,192718.625,184226.484,192312.547,182299.859,0.000,1.001,0.167,-2.136,-0.366,-0.458,80.000,163570.000,1.000
192429.219,189576.859,205061.703,198248.719,192753.500,184286.391,192366.281,182321.844,-0.001,1.000,0.168,-2.014,-0.366,-0.458,80.000,163571.000,1.000
192454.250,189599.391,205084.063,198269.453,192778.078,184307.750,192392.297,182357.078,-0.001,0.999,0.168,-1.953,-0.244,-0.580,80.000,163572.000,1.000
192452.906,189578.125,205058.766,198248.188,192767.531,184274.234,192363.688,182368.156,-0.003,1.000,0.167,-1.953,-0.183,-0.519,80.000,163573.000,1.000
192422.516,189540.750,205019.953,198209.109,192735.969,184232.750,192326.844,182337.844,-0.003,1.003,0.166,-1.892,-0.244,-0.580,80.000,163574.000,1.000
192408.656,189544.234,205027.016,198207.500,192732.672,184246.063,192336.594,182311.750,-0.002,1.001,0.168,-1.862,-0.214,-0.549,80.000,163575.000,1.000
192420.188,189572.656,205059.203,198236.297,192753.406,184277.531,192367.891,182320.781,-0.001,1.001,0.168,-1.709,-0.214,-0.610,80.000,163576.000,1.000
192442.188,189592.953,205079.328,198259.172,192773.797,184294.875,192386.922,182347.859,-0.001,1.002,0.169,-1.709,-0.183,-0.671,80.000,163577.000,1.000
192440.922,189575.344,205055.719,198246.391,192765.828,184265.641,192364.484,182360.922,-0.002,1.002,0.169,-1.709,-0.153,-0.671,80.000,163578.000,1.000
192405.078,189527.953,205010.031,198205.172,192732.484,184222.109,192327.297,182329.719,-0.003,1.001,0.168,-1.678,-0.061,-0.732,80.000,163579.000,1.000
192395.594,189534.125,205022.016,198212.422,192734.281,184244.906,192343.391,182308.078,-0.003,1.000,0.167,-1.648,-0.092,-0.763,80.000,163580.000,1.000
192419.297,189574.266,205064.844,198251.125,192760.375,184294.250,192377.000,182319.250,-0.004,1.001,0.168,-1.556,-0.031,-0.702,80.000,163581.000,1.000
192442.625,189595.906,205085.219,198265.891,192777.094,184315.266,192400.156,182341.250,-0.004,1.001,0.167,-1.617,0.000,-0.732,80.000,163582.000,1.000
192447.453,189584.281,205069.219,198256.578,192777.188,184301.578,192394.969,182363.422,-0.004,1.003,0.168,-1.617,-0.031,-0.824,80.000,163583.000,1.000
192413.391,189544.234,205027.109,198220.734,192742.766,184247.578,192342.313,182329.531,-0.005,1.002,0.170,-1.648,0.000,-0.854,80.000,163584.000,1.000
192391.125,189541.188,205024.609,198210.266,192725.953,184239.719,192321.578,182287.250,-0.004,1.005,0.167,-1.587,-0.092,-0.641,80.000,163585.000,1.000
192404.359,189574.906,205057.781,198235.938,192742.406,184278.609,192348.125,182290.828,-0.004,1.007,0.168,-1.770,-0.092,-0.702,80.000,163586.000,1.000
192431.984,189596.797,205080.313,198258.016,192762.703,184306.594,192377.094,182315.047,-0.007,1.005,0.170,-1.770,-0.122,-0.702,80.000,163587.000,1.000
192438.609,189581.156,205058.484,198241.563,192749.828,184273.688,192343.922,182327.031,-0.004,1.006,0.168,-1.801,-0.336,-0.702,80.000,163588.000,1.000
192416.156,189551.656,205025.594,198212.859,192728.375,184254.203,192332.844,182313.531,-0.005,1.006,0.169,-1.953,-0.397,-0.732,80.000,163589.000,1.000
192396.766,189539.578,205023.625,198207.234,192710.844,184235.422,192300.109,182281.531,-0.006,1.004,0.172,-1.984,-0.488,-0.671,80.000,163590.000,1.000
192409.813,189562.828,205054.281,198229.500,192727.922,184265.828,192331.500,182284.391,-0.004,1.006,0.171,-2.045,-0.488,-0.671,80.000,163591.000,1.000
192442.531,189592.781,205082.719,198253.453,192755.188,184297.828,192365.469,182310.766,-0.004,1.007,0.171,-2.075,-0.519,-0.580,80.000,163592.000,1.000
192453.797,189590.547,205073.594,198252.297,192764.578,184291.125,192365.922,182344.563,-0.006,1.003,0.170,-2.167,-0.519,-0.519,80.000,163593.000,1.000
192421.969,189556.578,205038.469,198222.156,192746.344,184265.828,192346.422,182332.313,-0.007,1.002,0.166,-2.197,-0.549,-0.519,80.000,163594.000,1.000
192400.969,189550.313,205040.422,198220.734,192741.688,184269.844,192346.063,182307.625,-0.006,1.002,0.169,-2.228,-0.610,-0.458,80.000,163595.000,1.000
192409.094,189575.609,205069.484,198244.609,192764.500,184313.203,192391.750,182323.906,-0.007,1.002,0.169,-2.167,-0.610,-0.488,80.000,163596.000,1.000
192429.031,189593.672,205086.297,198266.516,192783.719,184330.641,192412.859,182352.328,-0.007,1.003,0.167,-2.197,-0.671,-0.458,80.000,163597.000,1.000
192432.250,189575.969,205063.500,198257.391,192774.328,184286.656,192377.719,182370.125,-0.008,1.004,0.173,-2.258,-0.732,-0.366,80.000,163598.000,1.000
192398.547,189537.531,205022.547,198220.547,192745.719,184241.141,192342.141,182347.859,-0.007,1.003,0.169,-2.319,-0.793,-0.458,80.000,163599.000,1.000
192388.984,189544.406,205034.891,198223.500,192750.094,184269.484,192366.547,182328.547,-0.005,1.002,0.167,-2.289,-0.824,-0.427,80.000,163600.000,1.000
192407.219,189576.234,205071.719,198252.922,192772.266,184309.453,192397.922,182334.547,-0.006,1.003,0.169,-2.228,-0.946,-0.336,80.000,163601.000,1.000
192431.547,189601.813,205093.891,198271.250,192785.688,184314.453,192396.047,182351.891,-0.005,1.002,0.167,-2.380,-0.824,-0.305,80.000,163602.000,1.000
192438.344,189587.422,205075.922,198262.125,192776.297,184278.422,192362.516,182362.891,-0.005,1.003,0.171,-2.319,-0.885,-0.214,80.000,163603.000,1.000
192405.797,189549.781,205034.625,198224.844,192746.078,184239.625,192332.844,182332.672,-0.005,1.000,0.167,-2.350,-0.946,-0.183,80.000,163604.000,1.000
192388.094,189546.281,205035.953,198215.547,192735.344,184240.703,192333.016,182294.047,-0.004,1.001,0.170,-2.350,-0.977,-0.122,80.000,163605.000,1.000
192405.531,189577.766,205070.016,198242.188,192754.563,184277.719,192357.609,182298.516,-0.005,0.999,0.171,-2.319,-0.885,-0.153,80.000,163606.000,1.000
192431.000,189601.984,205090.766,198263.734,192775.406,184301.500,192376.203,182332.313,-0.005,1.001,0.169,-2.228,-0.885,-0.153,80.000,163607.000,1.000
192433.688,189589.828,205069.844,198252.656,192772.891,184279.953,192365.375,182360.656,-0.005,1.003,0.171,-2.228,-0.885,-0.153,80.000,163608.000,1.000
192402.750,189551.828,205027.281,198216.000,192742.766,184242.672,192331.859,182328.906,-0.004,1.004,0.168,-2.289,-0.793,-0.153,80.000,163609.000,1.000
192383.078,189548.438,205026.922,198208.219,192731.766,184248.656,192328.094,182297.344,-0.004,1.003,0.170,-2.258,-0.732,-0.214,80.000,163610.000,1.000
192400.609,189583.750,205065.469,198239.234,192759.047,184296.406,192371.453,182313.719,-0.003,1.002,0.169,-2.228,-0.732,-0.153,80.000,163611.000,1.000
192425.188,189605.297,205089.250,198259.266,192781.922,184321.250,192405.969,182343.656,-0.002,1.001,0.170,-2.106,-0.641,-0.122,80.000,163612.000,1.000
192426.000,189585.188,205066.453,198244.516,192773.438,184293.984,192382.719,182356.094,-0.002,1.002,0.173,-2.197,-0.641,-0.092,80.000,163613.000,1.000
192395.688,189550.484,205027.281,198211.172,192745.188,184251.078,192340.609,182332.219,0.003,1.000,0.169,-2.106,-0.549,-0.092,80.000,163614.000,1.000
192382.188,189549.594,205033.906,198214.297,192746.078,184271.016,192354.922,182315.859,0.002,1.002,0.168,-2.197,-0.427,-0.183,80.000,163615.000,1.000
192403.375,189584.203,205073.328,198255.609,192773.797,184316.516,192391.672,182335.797,0.002,1.001,0.168,-2.106,-0.427,-0.153,80.000,163616.000,1.000
192428.141,189609.500,205093.172,198275.188,192793.469,184354.422,192413.297,182359.844,0.001,1.001,0.171,-2.075,-0.305,-0.061,80.000,163617.000,1.000
192432.438,189594.656,205071.281,198263.563,192786.578,184321.344,192393.359,182375.766,0.004,0.999,0.171,-2.014,-0.183,-0.031,80.000,163618.000,1.000
192396.859,189544.859,205025.313,198222.344,192747.953,184249.469,192339.813,182343.844,0.002,0.998,0.167,-1.923,-0.031,0.000,80.000,163619.000,1.000
192366.453,189529.219,205016.922,198204.109,192730.344,184246.422,192338.469,182307.719,0.001,1.000,0.166,-1.892,0.092,-0.061,80.000,163620.000,1.000
192377.719,189556.578,205046.688,198226.984,192749.563,184291.391,192377.266,182314.781,0.001,1.000,0.168,-1.801,0.244,-0.122,80.000,163621.000,1.000
192407.766,189587.422,205073.156,198250.063,192774.234,184327.250,192403.375,182341.250,-0.002,0.999,0.169,-1.801,0.336,-0.214,80.000,163622.000,1.000
