EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
190697.219,189856.172,209960.672,202555.625,192772.625,184451.609,192586.484,183307.203,0.049,0.996,0.077,-1.892,-0.580,-0.031,80.000,21983.000,1.000
190668.969,189844.109,209953.438,202541.422,192759.391,184450.094,192579.422,183280.109,0.050,0.999,0.076,-1.770,-0.549,-0.031,80.000,21984.000,1.000
190676.922,189873.250,209988.563,202562.516,192775.844,184491.391,192610.000,183288.969,0.050,0.999,0.077,-1.740,-0.580,-0.061,80.000,21985.000,1.000
190696.875,189898.734,210015.578,202583.969,192796.234,184522.875,192640.031,183312.750,0.049,1.000,0.074,-1.740,-0.519,-0.031,80.000,21986.000,1.000
190713.047,189893.547,210005.281,202583.172,192800.703,184511.422,192638.156,183332.688,0.049,1.000,0.075,-1.740,-0.519,-0.092,80.000,21987.000,1.000
190687.484,189846.969,209955.672,202545.703,192769.859,184453.578,192589.875,183307.016,0.048,1.000,0.079,-1.709,-0.458,-0.183,80.000,21988.000,1.000
190659.859,189838.828,209949.953,202534.891,192758.859,184452.234,192587.828,183286.453,0.050,0.999,0.079,-1.648,-0.366,-0.214,80.000,21989.000,1.000
190665.219,189866.813,209980.516,202554.922,192774.328,184496.938,192625.828,183298.078,0.049,1.000,0.079,-1.770,-0.366,-0.275,80.000,21990.000,1.000
190695.969,189900.250,210011.547,202586.750,192796.594,184524.031,192652.734,183326.875,0.050,0.999,0.078,-1.892,-0.275,-0.244,80.000,21991.000,1.000
190711.078,189893.641,209996.703,202582.000,192790.953,184494.078,192625.109,183330.719,0.050,1.001,0.076,-1.831,-0.153,-0.275,80.000,21992.000,1.000
190689.000,189849.297,209949.859,202544.281,192758.234,184434.172,192573.078,183303.453,0.050,1.002,0.075,-1.831,-0.092,-0.336,80.000,21993.000,1.000
190661.375,189837.578,209940.922,202524.875,192740.000,184426.484,192563.781,183271.266,0.049,1.002,0.076,-1.831,-0.061,-0.336,80.000,21994.000,1.000
190664.406,189863.328,209970.063,202544.719,192747.500,184459.125,192587.469,183269.109,0.049,1.000,0.074,-1.831,-0.092,-0.305,80.000,21995.000,1.000
190693.469,189893.813,210001.891,202570.563,192766.906,184486.125,192608.391,183286.813,0.049,1.000,0.078,-1.923,-0.031,-0.305,80.000,21996.000,1.000
190709.297,189887.563,209989.828,202564.750,192765.125,184458.859,192588.453,183294.953,0.049,1.001,0.079,-1.862,0.061,-0.366,80.000,21997.000,1.000
190700.172,189856.531,209956.469,202543.734,192750.094,184416.469,192555.641,183277.703,0.051,1.002,0.076,-1.770,0.092,-0.214,80.000,21998.000,1.000
190678.531,189850.719,209953.344,202531.313,192737.766,184406.906,192542.406,183244.266,0.049,1.003,0.076,-1.862,0.153,-0.122,80.000,21999.000,1.000
190685.328,189879.156,209988.297,202550.266,192755.188,184444.281,192576.656,183249.891,0.047,1.000,0.076,-1.892,0.183,-0.183,80.000,22000.000,1.000
190711.172,189910.078,210020.938,202579.953,192783.000,184481.391,192615.625,183280.109,0.048,1.001,0.077,-1.892,0.214,-0.153,80.000,22001.000,1.000
190732.984,189906.781,210015.922,202587.109,192794.625,184461.719,192607.500,183306.125,0.049,1.002,0.078,-1.953,0.153,-0.122,80.000,22002.000,1.000
190720.828,189872.797,209980.438,202561.703,192782.828,184417.813,192574.953,183293.969,0.047,1.000,0.080,-1.892,0.153,-0.275,80.000,22003.000,1.000
190694.719,189864.672,209975.969,202550.000,192775.578,184418.531,192570.125,183269.031,0.046,1.001,0.080,-1.862,0.183,-0.183,80.000,22004.000,1.000
190705.719,189903.297,210016.641,202581.297,192800.078,184468.234,192612.141,183288.875,0.045,1.000,0.076,-1.831,0.031,-0.122,80.000,22005.000,1.000
190723.156,189926.984,210038.281,202600.328,192817.156,184498.813,192639.500,183314.891,0.043,1.000,0.076,-1.801,-0.061,-0.183,80.000,22006.000,1.000
190734.953,189917.500,210023.438,202599.344,192819.203,184485.141,192632.531,183340.016,0.045,1.000,0.080,-1.709,0.031,-0.214,80.000,22007.000,1.000
190712.875,189876.641,209980.609,202574.578,192798.922,184449.203,192601.063,183333.844,0.044,1.000,0.079,-1.709,0.000,-0.305,80.000,22008.000,1.000
190672.281,189855.375,209961.484,202553.656,192778.000,184451.797,192593.813,183306.219,0.043,1.000,0.077,-1.648,-0.153,-0.214,80.000,22009.000,1.000
190655.922,189867.625,209976.766,202561.438,192778.266,184487.109,192621.172,183309.703,0.042,1.000,0.078,-1.587,-0.214,-0.244,80.000,22010.000,1.000
190672.547,189889.703,209999.125,202583.609,192790.422,184513.484,192640.219,183333.047,0.045,1.001,0.079,-1.648,-0.275,-0.305,80.000,22011.000,1.000
190692.391,189879.234,209988.297,202585.406,192790.953,184502.297,192633.156,183350.656,0.044,1.001,0.078,-1.678,-0.244,-0.305,80.000,22012.000,1.000
190672.813,189835.609,209942.172,202550.797,192760.297,184451.875,192588.188,183328.125,0.042,1.000,0.076,-1.556,-0.366,-0.336,80.000,22013.000,1.000
190642.781,189826.313,209928.406,202531.844,192740.172,184449.203,192577.984,183292.984,0.043,1.001,0.075,-1.587,-0.427,-0.366,80.000,22014.000,1.000
190645.719,189854.391,209957.906,202550.719,192752.609,184493.625,192618.672,183301.922,0.044,1.002,0.076,-1.556,-0.427,-0.336,80.000,22015.000,1.000
190665.484,189878.078,209978.906,202568.234,192761.453,184506.859,192626.453,183317.578,0.046,1.003,0.079,-1.556,-0.458,-0.305,80.000,22016.000,1.000
190675.406,189864.047,209959.688,202558.844,192755.547,184482.641,192611.609,183329.734,0.045,0.999,0.081,-1.587,-0.580,-0.397,80.000,22017.000,1.000
190661.375,189825.234,209919.906,202531.672,192734.094,184437.031,192579.422,183312.828,0.046,1.000,0.078,-1.526,-0.732,-0.305,80.000,22018.000,1.000
190647.422,189825.156,209920.266,202518.531,192722.297,184434.438,192568.688,183274.656,0.048,1.000,0.076,-1.434,-0.671,-0.244,80.000,22019.000,1.000
190646.703,189846.156,209943.516,202524.063,192726.047,184461.719,192587.828,183262.313,0.048,0.998,0.076,-1.404,-0.641,-0.183,80.000,22020.000,1.000
190670.766,189874.234,209971.844,202543.828,192747.953,184489.344,192614.469,183282.875,0.049,0.997,0.074,-1.343,-0.610,-0.244,80.000,22021.000,1.000
190700.266,189878.703,209975.688,202557.688,192767.094,184482.016,192619.828,183311.672,0.048,0.999,0.076,-1.251,-0.519,-0.122,80.000,22022.000,1.000
190687.125,189841.156,209939.484,202529.875,192749.656,184431.406,192582.734,183293.078,0.046,0.997,0.077,-1.099,-0.488,-0.183,80.000,22023.000,1.000
190667.188,189837.750,209942.078,202522.375,192744.281,184430.422,192576.469,183262.047,0.047,0.997,0.077,-1.129,-0.549,-0.244,80.000,22024.000,1.000
190675.406,189870.656,209979.984,202547.406,192761.359,184458.578,192596.313,183262.859,0.047,0.999,0.075,-1.190,-0.580,-0.244,80.000,22025.000,1.000
190701.969,189903.109,210015.391,202577.266,192786.219,184484.688,192623.766,183287.891,0.047,1.000,0.075,-1.038,-0.610,-0.275,80.000,22026.000,1.000
190729.047,189907.844,210021.203,202592.281,192804.906,184480.672,192629.938,183319.891,0.048,0.999,0.074,-1.068,-0.519,-0.214,80.000,22027.000,1.000
190722.531,189875.484,209990.891,202571.016,192790.594,184430.875,192590.156,183309.609,0.048,0.999,0.073,-1.099,-0.488,-0.244,80.000,22028.000,1.000
190700.984,189866.016,209983.203,202555.625,192774.688,184414.953,192573.156,183276.172,0.045,0.998,0.073,-1.129,-0.488,-0.336,80.000,22029.000,1.000
190703.844,189891.484,210011.375,202576.188,192785.688,184449.281,192603.469,183281.266,0.047,0.999,0.073,-1.068,-0.519,-0.458,80.000,22030.000,1.000
190729.406,189920.719,210039.703,202602.922,192801.953,184470.125,192616.531,183300.766,0.048,1.002,0.073,-1.129,-0.488,-0.641,80.000,22031.000,1.000
190740.672,189903.828,210022.000,202593.547,192796.328,184443.203,192594.703,183309.609,0.049,1.000,0.072,-1.099,-0.458,-0.610,80.000,22032.000,1.000
190726.641,189867.703,209983.109,202567.438,192775.766,184397.078,192557.063,183296.109,0.046,1.000,0.073,-1.129,-0.427,-0.702,80.000,22033.000,1.000
190701.609,189857.609,209977.125,202555.000,192761.359,184395.188,192553.406,183272.781,0.046,1.001,0.074,-1.251,-0.458,-0.641,80.000,22034.000,1.000
190707.328,189886.656,210008.781,202577.000,192773.875,184438.469,192586.484,183277.609,0.046,1.003,0.077,-1.434,-0.458,-0.549,80.000,22035.000,1.000
190728.344,189912.500,210033.453,202599.703,192788.359,184466.984,192612.500,183306.219,0.049,1.003,0.073,-1.587,-0.397,-0.702,80.000,22036.000,1.000
190735.141,189897.031,210013.328,202589.875,192782.547,184448.844,192598.203,183323.563,0.050,1.004,0.076,-1.648,-0.488,-0.641,80.000,22037.000,1.000
190712.063,189853.313,209964.969,202556.344,192757.078,184404.766,192561.359,183310.328,0.049,1.003,0.075,-1.556,-0.458,-0.763,80.000,22038.000,1.000
190678.813,189837.844,209949.313,202535.969,192739.016,184411.016,192557.688,183275.188,0.047,1.003,0.075,-1.678,-0.336,-0.641,80.000,22039.000,1.000
190672.375,189862.703,209972.828,202547.219,192749.656,184458.047,192592.563,183277.344,0.048,1.002,0.073,-1.831,-0.275,-0.549,80.000,22040.000,1.000
190688.375,189888.891,209994.469,202566.094,192767.531,184496.844,192625.906,183298.891,0.048,1.001,0.073,-1.862,-0.275,-0.458,80.000,22041.000,1.000
190701.156,189882.016,209981.156,202561.891,192769.953,184489.156,192621.438,183316.141,0.047,1.002,0.076,-1.953,-0.305,-0.427,80.000,22042.000,1.000
190676.219,189835.078,209931.531,202524.969,192740.531,184438.297,192579.953,183295.125,0.047,1.001,0.078,-2.075,-0.275,-0.427,80.000,22043.000,1.000
190652.156,189826.766,209924.109,202508.609,192730.422,184439.813,192577.625,183268.578,0.048,1.002,0.079,-2.228,-0.244,-0.458,80.000,22044.000,1.000
190660.203,189861.000,209961.750,202536.141,192753.141,184488.797,192619.922,183281.984,0.049,1.003,0.077,-2.380,-0.305,-0.458,80.000,22045.000,1.000
190684.172,189889.609,209991.703,202562.156,192774.500,184516.969,192643.797,183304.078,0.047,1.002,0.073,-2.319,-0.336,-0.488,80.000,22046.000,1.000
190704.281,189888.625,209987.594,202566.188,192783.359,184501.672,192632.531,183316.766,0.047,1.001,0.073,-2.319,-0.366,-0.336,80.000,22047.000,1.000
190689.719,189851.344,209952.984,202542.219,192768.422,184453.219,192594.078,183304.344,0.044,1.001,0.073,-2.258,-0.458,-0.275,80.000,22048.000,1.000
190667.453,189843.656,209951.375,202534.172,192758.141,184448.391,192590.063,183278.766,0.046,1.000,0.075,-2.350,-0.397,-0.214,80.000,22049.000,1.000
190671.391,189864.938,209981.063,202552.766,192765.125,184478.172,192606.688,183275.109,0.045,1.001,0.075,-2.411,-0.519,-0.275,80.000,22050.000,1.000
190698.484,189894.172,210010.109,202579.234,192785.141,184504.813,192636.188,183299.609,0.045,1.001,0.075,-2.472,-0.458,-0.183,80.000,22051.000,1.000
190718.859,189890.063,210000.547,202580.125,192786.844,184478.797,192620.375,183319.813,0.044,1.003,0.077,-2.441,-0.488,-0.244,80.000,22052.000,1.000
190702.234,189849.109,209958.344,202551.609,192761.813,184417.906,192571.281,183301.656,0.046,1.002,0.073,-2.472,-0.458,-0.275,80.000,22053.000,1.000
190673.000,189832.563,209944.219,202529.703,192737.406,184396.797,192543.922,183261.422,0.047,1.003,0.074,-2.472,-0.458,-0.183,80.000,22054.000,1.000
190680.328,189860.281,209976.234,202548.656,192746.250,184424.344,192563.781,183258.109,0.045,1.001,0.078,-2.472,-0.519,-0.214,80.000,22055.000,1.000
190708.047,189897.563,210013.516,202582.094,192772.266,184462.156,192602.672,183287.078,0.048,0.999,0.078,-2.502,-0.549,-0.305,80.000,22056.000,1.000
190734.500,189905.703,210017.000,202594.344,192787.469,184454.734,192599.453,183313.453,0.048,0.999,0.075,-2.533,-0.519,-0.275,80.000,22057.000,1.000
190721.547,189867.266,209972.469,202560.188,192766.016,184401.281,192548.672,183288.063,0.048,1.000,0.076,-2.502,-0.458,-0.366,80.000,22058.000,1.000
190702.141,189865.031,209971.313,202551.422,192764.141,184409.594,192557.875,183269.656,0.048,1.000,0.076,-2.441,-0.366,-0.336,80.000,22059.000,1.000
190699.109,189889.250,209998.141,202563.234,192769.500,184435.875,192573.875,183260.703,0.048,1.002,0.077,-2.441,-0.488,-0.397,80.000,22060.000,1.000
190720.734,189917.781,210028.359,202586.297,192787.297,184459.922,192596.313,183281.719,0.048,1.001,0.079,-2.350,-0.488,-0.427,80.000,22061.000,1.000
190740.500,189915.547,210023.078,202589.344,192797.391,184453.484,192599.813,183309.250,0.049,1.000,0.078,-2.319,-0.397,-0.458,80.000,22062.000,1.000
190721.094,189872.797,209977.578,202557.688,192778.000,184412.266,192569.141,183298.891,0.051,1.000,0.078,-2.289,-0.397,-0.519,80.000,22063.000,1.000
190688.906,189857.422,209964.781,202543.375,192766.016,184420.047,192567.266,183274.563,0.049,1.000,0.078,-2.319,-0.336,-0.458,80.000,22064.000,1.000
190688.734,189886.656,209994.297,202566.266,192783.531,184476.469,192606.688,183281.547,0.048,0.999,0.077,-2.258,-0.336,-0.488,80.000,22065.000,1.000
190704.641,189911.250,210016.734,202589.063,192804.281,184522.063,192645.578,183310.953,0.049,0.998,0.075,-2.197,-0.336,-0.519,80.000,22066.000,1.000
190722.344,189906.156,210004.844,202588.797,192813.219,184521.703,192652.641,183341.172,0.049,0.998,0.075,-2.075,-0.305,-0.580,80.000,22067.000,1.000
190684.891,189847.859,209942.531,202538.641,192776.297,184459.922,192598.281,183310.781,0.049,0.997,0.076,-2.045,-0.275,-0.580,80.000,22068.000,1.000
190655.109,189835.875,209934.656,202526.313,192764.219,184462.875,192596.141,183286.641,0.049,0.998,0.076,-2.014,-0.244,-0.549,80.000,22069.000,1.000
190661.375,189865.922,209969.969,202552.766,192779.516,184506.688,192631.906,183296.203,0.048,0.998,0.076,-1.984,-0.183,-0.610,80.000,22070.000,1.000
190687.750,189896.766,210001.094,202578.703,192797.578,184537.078,192660.781,183323.297,0.047,1.000,0.078,-2.014,-0.214,-0.732,80.000,22071.000,1.000
190708.125,189890.859,209991.969,202578.875,192796.406,184515.094,192649.969,183343.141,0.047,1.000,0.079,-1.953,-0.244,-0.732,80.000,22072.000,1.000
190693.563,189848.656,209950.297,202548.484,192771.109,184462.516,192606.688,183323.109,0.046,1.001,0.080,-1.953,-0.214,-0.763,80.000,22073.000,1.000
190665.391,189834.359,209938.688,202527.828,192749.297,184448.031,192583.359,183283.328,0.044,1.002,0.080,-1.892,-0.244,-0.763,80.000,22074.000,1.000
190666.203,189861.625,209968.094,202545.609,192757.703,184477.813,192607.500,183286.375,0.043,1.000,0.076,-1.801,-0.336,-0.671,80.000,22075.000,1.000
190693.563,189890.234,209996.969,202569.484,192769.953,184493.094,192617.234,183297.641,0.046,0.999,0.080,-1.892,-0.336,-0.641,80.000,22076.000,1.000
190719.047,189890.594,209995.719,202575.484,192780.938,184480.047,192613.844,183323.828,0.046,1.001,0.079,-1.953,-0.305,-0.610,80.000,22077.000,1.000
190710.813,189859.844,209964.875,202551.969,192771.375,184441.328,192588.188,183317.656,0.045,1.002,0.079,-1.801,-0.366,-0.549,80.000,22078.000,1.000
190681.047,189847.234,209957.906,202537.125,192755.469,184426.313,192566.641,183284.219,0.045,1.002,0.080,-1.831,-0.366,-0.610,80.000,22079.000,1.000
190685.250,189876.375,209993.125,202561.625,192770.656,184463.063,192597.922,183292.719,0.044,1.001,0.075,-1.770,-0.397,-0.549,80.000,22080.000,1.000
190711.984,189909.188,210025.938,202587.453,192795.609,184499.172,192635.656,183322.219,0.044,1.001,0.077,-1.801,-0.366,-0.610,80.000,22081.000,1.000
190724.859,189901.406,210010.656,202579.406,192794.172,184480.844,192625.734,183330.172,0.046,1.000,0.080,-1.709,-0.397,-0.549,80.000,22082.000,1.000
190704.563,189859.484,209961.484,202542.125,192763.156,184422.375,192573.344,183300.234,0.044,1.000,0.079,-1.801,-0.458,-0.519,80.000,22083.000,1.000
190680.859,189850.453,209952.625,202526.844,192748.406,184421.563,192564.219,183264.547,0.042,1.000,0.075,-1.801,-0.519,-0.305,80.000,22084.000,1.000
190680.422,189872.359,209977.297,202540.438,192752.781,184453.938,192579.781,183255.875,0.044,1.002,0.078,-1.770,-0.549,-0.214,80.000,22085.000,1.000
190708.219,189909.016,210009.578,202564.844,192778.000,184498.547,192621.438,183285.031,0.045,1.001,0.081,-1.648,-0.519,-0.305,80.000,22086.000,1.000
190737.719,189914.828,210009.766,202576.813,192794.797,184501.672,192631.188,183315.875,0.046,1.000,0.081,-1.617,-0.641,-0.305,80.000,22087.000,1.000
190721.094,189875.031,209969.172,202548.484,192777.547,184459.563,192597.484,183301.484,0.045,0.999,0.078,-1.617,-0.610,-0.214,80.000,22088.000,1.000
190686.234,189857.063,209955.578,202527.203,192760.563,184450.984,192581.656,183268.484,0.045,0.999,0.079,-1.678,-0.580,-0.214,80.000,22089.000,1.000
190687.750,189883.000,209988.922,202553.219,192778.078,184496.219,192621.359,183280.641,0.047,0.999,0.079,-1.740,-0.458,-0.092,80.000,22090.000,1.000
190708.125,189912.234,210017.266,202579.594,192800.703,184532.969,192657.734,183308.813,0.048,0.997,0.079,-1.740,-0.549,-0.122,80.000,22091.000,1.000
190727.625,189909.281,210011.641,202586.922,192809.203,184520.984,192648.625,183331.969,0.048,0.999,0.075,-1.648,-0.641,-0.092,80.000,22092.000,1.000
190707.688,189858.766,209962.375,202552.234,192776.828,184454.922,192584.344,183307.016,0.045,1.001,0.075,-1.709,-0.519,-0.092,80.000,22093.000,1.000
190675.234,189842.047,209946.906,202531.766,192754.219,184444.375,192566.188,183273.672,0.047,1.001,0.076,-1.648,-0.549,-0.092,80.000,22094.000,1.000
190679.703,189872.984,209980.875,202556.078,192769.594,184485.672,192599.719,183284.219,0.047,1.001,0.076,-1.526,-0.458,-0.061,80.000,22095.000,1.000
190701.875,189900.078,210009.672,202581.109,192789.609,184518.219,192629.047,183313.281,0.048,1.000,0.077,-1.526,-0.397,-0.122,80.000,22096.000,1.000
190727.266,189900.516,210006.625,202586.203,192798.203,184508.109,192623.672,183339.656,0.047,1.001,0.076,-1.495,-0.305,-0.153,80.000,22097.000,1.000
190706.703,189859.844,209959.609,202551.875,192769.594,184451.156,192576.734,183316.953,0.048,1.000,0.076,-1.556,-0.153,-0.092,80.000,22098.000,1.000
190674.875,189844.016,209945.922,202533.906,192749.391,184444.453,192564.578,183282.078,0.048,1.000,0.075,-1.556,-0.122,-0.061,80.000,22099.000,1.000
190669.156,189866.281,209970.781,202546.688,192755.469,184479.422,192591.672,183280.375,0.044,1.000,0.076,-1.587,-0.092,-0.092,80.000,22100.000,1.000
190689.094,189892.922,209996.172,202564.297,192770.844,184503.906,192610.266,183297.016,0.046,1.000,0.078,-1.526,0.000,-0.092,80.000,22101.000,1.000
190707.422,189888.984,209986.875,202563.234,192775.406,184489.156,192602.391,183314.984,0.049,1.000,0.077,-1.587,0.000,-0.061,80.000,22102.000,1.000
190690.781,189850.453,209944.047,202534.797,192752.609,184438.828,192561.266,183294.328,0.048,1.000,0.075,-1.617,0.061,-0.183,80.000,22103.000,1.000
190657.891,189829.438,209924.828,202508.516,192725.688,184417.453,192536.781,183251.500,0.045,1.000,0.075,-1.678,0.244,-0.214,80.000,22104.000,1.000
190664.500,189858.234,209957.641,202528.625,192737.313,184456.078,192564.406,183251.500,0.046,1.001,0.075,-1.678,0.275,-0.122,80.000,22105.000,1.000
190694.906,189895.781,209994.563,202556.531,192763.328,184494.344,192602.484,183279.578,0.047,1.001,0.073,-1.678,0.244,-0.153,80.000,22106.000,1.000
190715.906,189891.938,209990.000,202557.156,192770.031,184480.750,192594.078,183298.172,0.047,1.001,0.075,-1.617,0.275,-0.122,80.000,22107.000,1.000
190708.047,189860.734,209956.734,202537.484,192756.891,184436.234,192558.766,183292.891,0.047,1.001,0.075,-1.678,0.275,-0.214,80.000,22108.000,1.000
190676.219,189848.578,209941.547,202514.500,192739.547,184435.703,192551.891,183255.344,0.046,1.001,0.077,-1.709,0.214,-0.183,80.000,22109.000,1.000
190665.578,189863.234,209958.625,202521.484,192740.266,184464.313,192567.000,183243.000,0.048,1.001,0.078,-1.801,0.275,-0.214,80.000,22110.000,1.000
190681.844,189889.797,209982.406,202549.188,192762.969,184498.813,192602.219,183275.375,0.047,1.003,0.076,-1.862,0.275,-0.061,80.000,22111.000,1.000
190698.484,189888.188,209974.172,202558.047,192777.906,184498.375,192612.047,183308.906,0.046,1.003,0.077,-1.892,0.366,-0.061,80.000,22112.000,1.000
190680.141,189848.750,209932.875,202532.656,192763.688,184456.531,192585.141,183306.938,0.044,1.004,0.080,-1.892,0.244,-0.061,80.000,22113.000,1.000
190653.328,189840.266,209927.141,202522.547,192757.609,184466.984,192594.891,183284.844,0.043,1.002,0.079,-1.984,0.275,-0.153,80.000,22114.000,1.000
190652.703,189866.813,209958.344,202542.219,192769.766,184501.406,192617.859,183287.703,0.044,1.003,0.078,-1.923,0.244,-0.061,80.000,22115.000,1.000
190667.547,189888.266,209981.500,202564.844,192785.422,184519.469,192641.109,183314.531,0.045,1.000,0.078,-1.953,0.275,0.000,80.000,22116.000,1.000
190684.703,189879.953,209968.188,202560.547,192785.766,184499.000,192628.141,183329.203,0.045,1.000,0.081,-2.106,0.153,-0.061,80.000,22117.000,1.000
190672.281,189841.328,209926.969,202529.703,192760.922,184446.969,192584.063,183304.781,0.045,1.001,0.077,-2.045,0.122,0.061,80.000,22118.000,1.000
190645.453,189825.688,209916.953,202515.219,192743.922,184440.078,192577.813,183278.594,0.045,1.002,0.075,-2.106,0.153,0.061,80.000,22119.000,1.000
190642.859,189841.063,209941.359,202531.578,192748.938,184473.781,192603.563,183279.578,0.045,0.999,0.079,-2.106,0.153,0.061,80.000,22120.000,1.000
190670.047,189872.172,209972.563,202554.828,192767.719,184503.469,192626.453,183299.156,0.046,1.001,0.077,-2.075,0.092,0.092,80.000,22121.000,1.000
190697.219,189877.000,209972.031,202562.156,192775.844,184488.266,192615.359,183317.391,0.045,1.000,0.080,-2.136,0.000,0.122,80.000,22122.000,1.000
190682.203,189836.953,209930.094,202533.375,192750.641,184434.438,192570.844,183301.219,0.047,0.999,0.078,-2.014,0.000,0.153,80.000,22123.000,1.000
190664.500,189831.672,209928.938,202522.813,192739.109,184431.938,192561.547,183273.500,0.045,1.001,0.079,-2.014,0.000,0.061,80.000,22124.000,1.000
190669.156,189864.047,209964.156,202543.297,192750.906,184469.219,192586.938,183268.484,0.045,1.000,0.078,-1.923,-0.122,0.092,80.000,22125.000,1.000
190698.031,189901.063,210000.375,202575.656,192774.328,184501.406,192613.125,183292.359,0.045,0.997,0.079,-1.831,-0.214,0.122,80.000,22126.000,1.000
190721.453,189901.406,209996.703,202580.391,192784.156,184493.094,192613.125,183319.266,0.045,0.998,0.078,-1.862,-0.275,0.092,80.000,22127.000,1.000
190698.828,189855.906,209948.422,202545.531,192755.828,184435.781,192569.766,183305.500,0.045,0.999,0.078,-1.740,-0.275,0.031,80.000,22128.000,1.000
190665.391,189835.438,209929.109,202521.563,192729.172,184415.672,192546.250,183264.203,0.045,0.999,0.076,-1.678,-0.275,0.031,80.000,22129.000,1.000
190669.594,189865.469,209960.859,202542.672,192741.422,184454.922,192577.188,183266.250,0.046,1.000,0.077,-1.678,-0.305,-0.122,80.000,22130.000,1.000
190690.609,189891.750,209988.844,202563.859,192759.844,184483.797,192605.438,183293.703,0.048,1.000,0.080,-1.678,-0.336,-0.092,80.000,22131.000,1.000
190709.563,189888.188,209982.406,202566.188,192767.266,184473.969,192607.500,183310.953,0.048,1.000,0.080,-1.648,-0.427,-0.122,80.000,22132.000,1.000
190692.313,189839.984,209936.531,202530.953,192744.109,184425.688,192563.688,183285.031,0.051,1.000,0.082,-1.648,-0.458,-0.092,80.000,22133.000,1.000
190664.688,189831.313,209926.797,202517.094,192732.031,184418.266,192549.563,183256.063,0.051,1.001,0.080,-1.709,-0.488,-0.061,80.000,22134.000,1.000
190665.750,189863.422,209961.031,202541.953,192754.922,184465.828,192593.906,183270.094,0.052,1.001,0.081,-1.678,-0.397,-0.153,80.000,22135.000,1.000
190685.875,189889.516,209990.266,202568.234,192781.656,184506.063,192633.875,183299.609,0.052,1.000,0.077,-1.678,-0.397,-0.122,80.000,22136.000,1.000
190709.391,189890.594,209987.938,202572.438,192793.813,184493.984,192625.906,183321.063,0.053,0.999,0.076,-1.648,-0.366,-0.183,80.000,22137.000,1.000
190692.047,189846.250,209945.391,202540.516,192774.156,184446.969,192588.266,183305.859,0.051,0.998,0.075,-1.587,-0.214,-0.214,80.000,22138.000,1.000
190663.781,189833.906,209936.984,202526.844,192763.328,184445.797,192583.625,183278.953,0.050,0.998,0.075,-1.617,-0.244,-0.153,80.000,22139.000,1.000
190673.000,189869.406,209975.516,202556.703,192784.250,184485.313,192615.188,183293.078,0.050,0.999,0.072,-1.526,-0.244,-0.244,80.000,22140.000,1.000
190695.703,189899.172,210003.672,202580.938,192803.922,184516.438,192643.344,183316.047,0.051,0.996,0.076,-1.495,-0.275,-0.275,80.000,22141.000,1.000
190710.547,189892.656,209993.313,202578.703,192805.172,184501.234,192632.625,183329.109,0.048,0.997,0.076,-1.465,-0.122,-0.183,80.000,22142.000,1.000
190696.063,189852.063,209949.766,202548.828,192780.766,184448.750,192590.859,183311.672,0.047,0.997,0.078,-1.373,-0.153,-0.183,80.000,22143.000,1.000
190670.766,189836.422,209939.750,202535.688,192760.828,184439.719,192577.547,183280.375,0.047,1.000,0.073,-1.221,-0.183,-0.305,80.000,22144.000,1.000
190674.063,189865.109,209969.078,202552.141,192763.063,184468.516,192590.953,183272.516,0.047,1.000,0.075,-1.221,-0.183,-0.427,80.000,22145.000,1.000
190707.156,189904.547,210007.250,202582.188,192783.719,184504.359,192620.906,183301.297,0.049,1.000,0.076,-1.221,-0.092,-0.458,80.000,22146.000,1.000
190737.016,189906.781,210005.281,202587.453,192786.125,184490.766,192614.469,183320.344,0.046,1.001,0.079,-1.312,-0.092,-0.366,80.000,22147.000,1.000
190735.219,189876.203,209973.906,202566.625,192767.797,184446.969,192574.063,183301.922,0.047,1.000,0.077,-1.221,-0.122,-0.427,80.000,22148.000,1.000
190705.453,189864.484,209964.344,202545.172,192747.781,184437.125,192555.453,183261.250,0.049,1.000,0.077,-1.312,-0.092,-0.549,80.000,22149.000,1.000
190702.234,189886.922,209990.891,202555.625,192752.688,184462.969,192570.563,183254.266,0.049,1.000,0.081,-1.251,-0.214,-0.610,80.000,22150.000,1.000
190731.734,189926.813,210028.625,202589.250,192784.781,184504.813,192612.859,183291.016,0.049,0.998,0.078,-1.190,-0.244,-0.488,80.000,22151.000,1.000
190746.219,189925.375,210021.297,202591.844,192795.156,184496.219,192609.906,183315.688,0.048,1.000,0.073,-1.160,-0.305,-0.397,80.000,22152.000,1.000
190726.469,189883.703,209979.266,202560.547,192777.906,184447.672,192572.172,183303.797,0.047,1.002,0.075,-1.190,-0.336,-0.427,80.000,22153.000,1.000
190695.703,189869.766,209968.813,202545.531,192768.969,184442.672,192565.922,183281.359,0.045,1.005,0.075,-1.312,-0.397,-0.427,80.000,22154.000,1.000
190691.594,189895.328,209997.156,202566.531,192787.203,184484.875,192606.250,183294.781,0.048,1.004,0.076,-1.312,-0.427,-0.366,80.000,22155.000,1.000
190710.188,189924.219,210026.828,202594.703,192818.234,184530.563,192654.969,183330.531,0.047,1.006,0.078,-1.404,-0.488,-0.397,80.000,22156.000,1.000
