EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
191685.531,190389.578,208522.656,201437.422,193304.688,184661.266,193395.344,183271.969,0.042,1.000,0.189,-2.136,-0.641,-0.305,80.000,55604.000,1.000
191693.844,190421.047,208555.016,201465.141,193327.047,184711.422,193439.969,183289.594,0.043,1.000,0.188,-2.106,-0.671,-0.305,80.000,55605.000,1.000
191714.047,190441.969,208572.359,201482.656,193341.344,184727.516,193454.719,183307.563,0.043,1.002,0.188,-2.106,-0.610,-0.244,80.000,55606.000,1.000
191728.266,190430.797,208555.281,201475.594,193336.156,184686.484,193419.406,183320.516,0.043,1.002,0.187,-2.045,-0.610,-0.153,80.000,55607.000,1.000
191702.703,190394.313,208519.516,201445.547,193309.609,184649.734,193379.609,183294.328,0.044,1.002,0.185,-2.075,-0.610,-0.183,80.000,55608.000,1.000
191690.000,190398.344,208531.422,201449.938,193309.344,184670.031,193393.375,183273.234,0.044,1.000,0.188,-2.106,-0.519,-0.031,80.000,55609.000,1.000
191696.797,190425.703,208559.844,201469.250,193322.750,184706.781,193422.078,183278.500,0.046,1.000,0.190,-2.106,-0.397,0.061,80.000,55610.000,1.000
191729.156,190464.859,208591.047,201495.984,193352.344,184752.203,193456.328,183310.516,0.041,0.999,0.188,-2.136,-0.397,0.000,80.000,55611.000,1.000
191749.984,190457.609,208581.484,201496.609,193356.641,184707.313,193443.719,183338.047,0.042,1.000,0.189,-2.014,-0.305,0.031,80.000,55612.000,1.000
191711.547,190401.109,208530.703,201444.750,193318.375,184647.859,193396.781,183307.203,0.042,1.000,0.189,-2.075,-0.244,0.000,80.000,55613.000,1.000
191690.266,190395.563,208531.141,201436.875,193303.344,184652.953,193382.203,183266.438,0.043,1.000,0.188,-2.014,-0.275,0.031,80.000,55614.000,1.000
191708.500,190435.797,208571.203,201469.156,193325.516,184703.297,193417.703,183275.109,0.042,1.001,0.191,-2.075,-0.336,0.000,80.000,55615.000,1.000
191727.016,190448.313,208586.578,201483.016,193338.219,184707.578,193438.984,183301.219,0.042,1.000,0.195,-1.984,-0.214,0.031,80.000,55616.000,1.000
191728.719,190425.156,208560.469,201468.625,193332.578,184681.563,193428.703,183315.422,0.042,0.999,0.189,-1.984,-0.336,-0.061,80.000,55617.000,1.000
191697.781,190383.766,208515.328,201430.266,193299.141,184636.328,193369.063,183278.500,0.041,1.000,0.188,-2.014,-0.244,-0.031,80.000,55618.000,1.000
191683.297,190391.094,208524.891,201433.391,193297.813,184664.750,193378.891,183256.781,0.042,1.001,0.187,-1.923,-0.275,-0.061,80.000,55619.000,1.000
191703.406,190435.172,208566.906,201466.391,193324.094,184714.641,193425.125,183274.297,0.043,1.002,0.190,-1.923,-0.183,-0.122,80.000,55620.000,1.000
191733.094,190462.266,208593.109,201491.688,193347.781,184735.297,193456.328,183309.891,0.042,1.002,0.189,-1.984,-0.122,-0.183,80.000,55621.000,1.000
191739.078,190438.297,208566.188,201473.531,193337.406,184706.156,193423.063,183313.016,0.042,1.001,0.192,-1.953,-0.061,-0.275,80.000,55622.000,1.000
191699.750,190384.656,208512.375,201419.094,193295.297,184642.672,193371.125,183270.813,0.043,1.001,0.189,-1.984,-0.061,-0.397,80.000,55623.000,1.000
191680.516,190386.453,208518.359,201415.609,193286.984,184650.188,193368.531,183242.828,0.044,1.002,0.187,-2.014,0.000,-0.244,80.000,55624.000,1.000
191691.781,190425.063,208556.000,201448.328,193311.484,184703.016,193401.969,183255.172,0.045,1.000,0.185,-1.984,0.061,-0.336,80.000,55625.000,1.000
191705.469,190436.250,208568.875,201466.391,193325.250,184709.188,193428.703,183284.844,0.046,1.001,0.189,-2.014,0.061,-0.366,80.000,55626.000,1.000
191714.313,190421.938,208548.672,201462.453,193323.641,184678.250,193417.516,183308.281,0.046,1.003,0.190,-2.014,0.031,-0.336,80.000,55627.000,1.000
191699.125,190393.859,208518.000,201441.891,193305.766,184648.313,193385.969,183294.953,0.046,1.000,0.190,-1.862,0.092,-0.366,80.000,55628.000,1.000
191676.859,190392.609,208517.828,201431.609,193296.016,184662.438,193382.203,183272.063,0.045,1.003,0.189,-1.801,0.122,-0.214,80.000,55629.000,1.000
191691.516,190421.047,208553.141,201459.500,193314.969,184693.188,193415.563,183283.422,0.044,1.004,0.189,-1.801,0.183,-0.244,80.000,55630.000,1.000
191728.266,190451.094,208584.078,201488.563,193340.984,184712.141,193446.844,183316.594,0.044,1.003,0.188,-1.801,0.214,-0.336,80.000,55631.000,1.000
191727.547,190425.156,208552.688,201463.703,193330.438,184688.094,193426.109,183324.906,0.047,1.004,0.188,-1.862,0.214,-0.183,80.000,55632.000,1.000
191700.641,190390.469,208512.813,201428.391,193302.641,184644.188,193385.688,183295.406,0.045,1.004,0.191,-1.892,0.275,-0.214,80.000,55633.000,1.000
191682.313,190392.969,208519.250,201427.672,193295.125,184654.203,193388.281,183266.344,0.045,1.003,0.192,-1.923,0.275,-0.244,80.000,55634.000,1.000
191693.047,190415.594,208552.328,201454.141,193310.047,184687.203,193421.188,183270.547,0.043,1.004,0.191,-1.892,0.305,-0.214,80.000,55635.000,1.000
191721.563,190443.938,208578.172,201477.656,193332.578,184712.953,193450.250,183300.859,0.041,1.004,0.192,-1.892,0.427,-0.183,80.000,55636.000,1.000
191736.672,190433.297,208560.563,201470.594,193329.547,184691.844,193419.406,183311.406,0.041,1.004,0.190,-1.923,0.397,-0.214,80.000,55637.000,1.000
191708.781,190394.766,208519.078,201436.969,193301.922,184649.922,193374.156,183283.688,0.041,1.005,0.190,-1.892,0.305,-0.275,80.000,55638.000,1.000
191690.266,190397.000,208526.672,201436.969,193301.109,184662.516,193392.938,183262.047,0.042,1.004,0.188,-1.953,0.275,-0.214,80.000,55639.000,1.000
191695.453,190426.234,208558.859,201460.219,193322.031,184712.047,193437.188,183278.234,0.040,1.004,0.189,-1.923,0.366,-0.275,80.000,55640.000,1.000
191722.188,190456.719,208585.063,201485.609,193346.531,184741.641,193455.609,183309.172,0.040,1.007,0.190,-1.923,0.275,-0.305,80.000,55641.000,1.000
191737.203,190445.719,208568.516,201482.750,193342.781,184698.375,193412.250,183324.813,0.040,1.007,0.191,-1.862,0.336,-0.305,80.000,55642.000,1.000
191707.969,190408.891,208527.391,201443.859,193318.547,184665.203,193389.453,183299.422,0.038,1.005,0.190,-1.953,0.183,-0.366,80.000,55643.000,1.000
191683.203,190402.891,208525.422,201431.781,193305.234,184657.063,193395.609,183271.344,0.039,1.003,0.188,-2.014,0.092,-0.427,80.000,55644.000,1.000
191690.531,190426.953,208553.141,201452.266,193316.047,184681.031,193418.953,183280.375,0.038,1.003,0.189,-2.075,0.031,-0.519,80.000,55645.000,1.000
191714.938,190443.219,208571.109,201470.859,193327.578,184696.313,193422.078,183295.844,0.041,1.002,0.188,-2.106,0.000,-0.549,80.000,55646.000,1.000
191721.563,190419.078,208548.766,201463.703,193323.203,184675.125,193401.078,183309.609,0.042,1.000,0.189,-2.106,-0.092,-0.610,80.000,55647.000,1.000
191701.000,190390.563,208517.109,201442.422,193308.266,184645.438,193384.266,183299.250,0.042,0.999,0.187,-2.106,-0.122,-0.610,80.000,55648.000,1.000
191685.531,190400.656,208525.609,201442.609,193303.797,184656.000,193383.375,183274.125,0.041,0.999,0.187,-1.953,-0.183,-0.549,80.000,55649.000,1.000
191686.781,190423.813,208551.266,201463.250,193313.453,184694.438,193408.219,183275.281,0.041,0.998,0.186,-1.892,-0.244,-0.366,80.000,55650.000,1.000
191718.797,190457.344,208579.969,201490.172,193337.500,184724.563,193436.031,183301.031,0.040,0.999,0.185,-1.892,-0.244,-0.458,80.000,55651.000,1.000
191725.500,190433.563,208555.547,201475.328,193329.453,184680.938,193411.797,183317.484,0.042,1.000,0.188,-1.678,-0.244,-0.458,80.000,55652.000,1.000
191688.391,190378.578,208504.953,201421.234,193293.781,184640.344,193367.719,183280.203,0.039,0.999,0.188,-1.709,-0.244,-0.549,80.000,55653.000,1.000
191675.969,190386.891,208515.672,201422.578,193292.172,184663.781,193369.781,183259.547,0.039,0.998,0.187,-1.709,-0.305,-0.580,80.000,55654.000,1.000
191694.469,190417.031,208553.313,201455.828,193310.047,184678.531,193406.797,183272.250,0.040,0.998,0.186,-1.587,-0.305,-0.427,80.000,55655.000,1.000
191727.734,190449.484,208583.188,201481.766,193335.984,184704.906,193438.984,183307.016,0.040,1.000,0.186,-1.556,-0.336,-0.580,80.000,55656.000,1.000
191746.781,190446.969,208570.484,201480.063,193337.328,184682.188,193424.047,183332.500,0.039,1.000,0.187,-1.556,-0.336,-0.641,80.000,55657.000,1.000
191714.141,190398.344,208522.203,201435.813,193302.094,184632.125,193385.328,183296.563,0.039,1.000,0.185,-1.404,-0.397,-0.641,80.000,55658.000,1.000
191696.266,190402.984,208528.906,201431.703,193297.719,184657.250,193380.328,183260.078,0.035,1.001,0.185,-1.404,-0.549,-0.549,80.000,55659.000,1.000
191703.859,190425.609,208559.125,201453.516,193313.000,184698.375,193406.344,183266.078,0.036,1.002,0.187,-1.434,-0.549,-0.793,80.000,55660.000,1.000
191730.234,190439.906,208579.609,201473.891,193329.813,184699.531,193446.484,183299.781,0.037,1.003,0.188,-1.434,-0.641,-0.702,80.000,55661.000,1.000
191740.781,190424.172,208557.703,201461.469,193324.531,184670.656,193421.016,183313.016,0.039,1.004,0.188,-1.495,-0.793,-0.671,80.000,55662.000,1.000
191713.250,190384.656,208516.578,201428.922,193295.922,184635.156,193373.531,183279.219,0.038,1.006,0.187,-1.587,-0.885,-0.702,80.000,55663.000,1.000
191695.906,190393.156,208526.406,201434.469,193295.578,184649.828,193385.250,183264.734,0.036,1.005,0.186,-1.587,-0.946,-0.702,80.000,55664.000,1.000
191708.156,190428.734,208561.906,201462.359,193316.313,184692.656,193422.703,183278.594,0.039,1.006,0.183,-1.678,-0.916,-0.763,80.000,55665.000,1.000
191730.766,190450.547,208579.875,201481.234,193333.656,184714.734,193443.719,183302.109,0.039,1.008,0.185,-1.831,-1.038,-0.671,80.000,55666.000,1.000
191742.578,190437.672,208559.578,201473.453,193333.125,184702.313,193431.375,183317.031,0.041,1.005,0.186,-1.923,-1.038,-0.641,80.000,55667.000,1.000
191718.797,190401.016,208521.484,201444.297,193304.953,184651.875,193379.250,183289.672,0.041,1.006,0.182,-1.953,-1.068,-0.549,80.000,55668.000,1.000
191704.938,190405.406,208534.641,201448.953,193306.922,184669.938,193388.734,183272.781,0.041,1.007,0.186,-2.106,-1.099,-0.519,80.000,55669.000,1.000
191706.547,190421.313,208560.203,201465.219,193314.438,184690.500,193417.172,183271.438,0.041,1.008,0.185,-2.136,-1.038,-0.488,80.000,55670.000,1.000
191735.422,190449.750,208585.234,201486.766,193334.813,184709.734,193443.547,183297.641,0.041,1.007,0.185,-2.167,-1.068,-0.458,80.000,55671.000,1.000
191758.672,190450.547,208578.703,201491.328,193342.859,184701.500,193430.484,183328.031,0.041,1.005,0.189,-2.380,-0.977,-0.336,80.000,55672.000,1.000
191710.750,190384.484,208517.469,201435.813,193292.000,184629.000,193364.141,183274.563,0.041,1.006,0.189,-2.380,-0.977,-0.366,80.000,55673.000,1.000
191692.953,190382.609,208521.938,201428.828,193283.234,184628.188,193368.172,183248.016,0.042,1.005,0.187,-2.441,-0.977,-0.214,80.000,55674.000,1.000
191701.719,190411.922,208553.672,201449.391,193298.516,184662.797,193394.094,183254.000,0.040,1.003,0.188,-2.563,-1.099,-0.183,80.000,55675.000,1.000
191724.594,190437.594,208574.594,201473.188,193322.125,184693.547,193423.688,183291.281,0.040,1.001,0.185,-2.563,-1.007,-0.183,80.000,55676.000,1.000
191735.594,190426.766,208555.109,201462.813,193320.875,184673.422,193404.297,183299.781,0.041,1.000,0.188,-2.472,-0.916,-0.061,80.000,55677.000,1.000
191712.625,190389.313,208516.938,201432.953,193296.203,184627.563,193368.891,183279.484,0.039,1.000,0.188,-2.441,-0.916,0.031,80.000,55678.000,1.000
191689.469,190385.281,208517.109,201424.188,193284.656,184633.469,193368.891,183251.672,0.040,1.000,0.190,-2.472,-0.824,-0.061,80.000,55679.000,1.000
191703.141,190419.266,208552.328,201452.172,193304.781,184678.078,193401.781,183260.359,0.041,1.000,0.186,-2.502,-0.916,-0.122,80.000,55680.000,1.000
191738.547,190457.078,208583.453,201485.609,193334.641,184715.719,193424.938,183294.063,0.041,1.000,0.188,-2.563,-0.763,-0.092,80.000,55681.000,1.000
191743.281,190444.563,208561.719,201474.875,193334.016,184692.391,193418.234,183317.656,0.039,1.000,0.186,-2.533,-0.732,-0.061,80.000,55682.000,1.000
191710.297,190391.906,208517.016,201439.031,193302.188,184633.203,193385.250,183293.516,0.041,1.000,0.186,-2.472,-0.732,-0.031,80.000,55683.000,1.000
191685.000,190385.734,208516.219,201428.563,193286.000,184632.219,193366.469,183256.156,0.042,1.001,0.189,-2.441,-0.732,-0.061,80.000,55684.000,1.000
191698.844,190423.453,208554.219,201461.016,193308.531,184686.219,193405.719,183266.875,0.042,1.001,0.189,-2.441,-0.671,-0.122,80.000,55685.000,1.000
191729.609,190449.391,208580.953,201484.719,193332.234,184714.563,193434.516,183292.984,0.042,1.001,0.190,-2.441,-0.671,-0.183,80.000,55686.000,1.000
191748.469,190436.516,208567.094,201478.016,193331.516,184682.547,193420.563,183317.656,0.042,1.000,0.186,-2.441,-0.610,-0.122,80.000,55687.000,1.000
191722.453,190392.531,208523.906,201437.953,193296.734,184630.875,193373.172,183285.828,0.042,1.000,0.184,-2.380,-0.610,-0.183,80.000,55688.000,1.000
191703.234,190395.203,208527.563,201433.484,193290.391,184649.922,193381.578,183257.672,0.042,1.001,0.186,-2.411,-0.610,-0.305,80.000,55689.000,1.000
191717.719,190434.547,208567.359,201466.922,193315.859,184699.453,193420.469,183276.625,0.044,1.002,0.188,-2.411,-0.488,-0.305,80.000,55690.000,1.000
191746.953,190462.172,208591.766,201487.391,193336.609,184721.625,193446.047,183297.719,0.041,1.003,0.190,-2.441,-0.366,-0.336,80.000,55691.000,1.000
191753.031,190441.438,208568.875,201475.953,193328.469,184683.797,193417.250,183312.391,0.042,1.003,0.192,-2.441,-0.366,-0.366,80.000,55692.000,1.000
191732.203,190400.484,208532.313,201447.250,193300.047,184627.922,193361.203,183283.859,0.044,1.002,0.192,-2.411,-0.183,-0.397,80.000,55693.000,1.000
191723.172,190411.656,208546.875,201452.172,193304.781,184653.578,193381.578,183268.750,0.043,1.004,0.192,-2.411,-0.183,-0.427,80.000,55694.000,1.000
191726.391,190436.969,208574.234,201466.922,193316.484,184689.172,193406.797,183266.250,0.043,1.002,0.189,-2.502,-0.153,-0.458,80.000,55695.000,1.000
191745.609,190459.672,208592.750,201485.703,193336.422,184717.156,193442.469,183298.438,0.042,1.002,0.190,-2.533,0.122,-0.366,80.000,55696.000,1.000
191755.266,190444.375,208570.578,201476.484,193330.703,184683.078,193415.281,183310.328,0.040,1.001,0.192,-2.502,0.000,-0.366,80.000,55697.000,1.000
191722.547,190398.063,208523.719,201435.547,193299.859,184634.531,193381.313,183286.188,0.040,1.001,0.192,-2.533,-0.031,-0.427,80.000,55698.000,1.000
191700.188,190399.141,208526.234,201431.609,193294.141,184656.531,193384.797,183265.625,0.044,1.000,0.193,-2.563,0.000,-0.336,80.000,55699.000,1.000
191710.563,190426.672,208558.859,201458.609,193313.000,184695.516,193419.484,183275.641,0.040,1.001,0.198,-2.441,0.031,-0.366,80.000,55700.000,1.000
191738.906,190447.953,208582.375,201479.172,193328.391,184698.109,193425.844,183301.563,0.041,1.001,0.191,-2.380,0.061,-0.458,80.000,55701.000,1.000
191755.984,190442.141,208569.141,201476.125,193328.656,184679.594,193409.297,183314.359,0.039,1.002,0.189,-2.441,0.122,-0.488,80.000,55702.000,1.000
191722.000,190397.531,208523.547,201440.547,193298.156,184638.922,193372.453,183287.438,0.040,1.003,0.190,-2.472,0.122,-0.519,80.000,55703.000,1.000
191690.891,190387.250,208520.688,201429.281,193285.109,184643.656,193373.266,183256.328,0.038,1.001,0.187,-2.411,0.061,-0.427,80.000,55704.000,1.000
191701.891,190415.063,208555.547,201455.750,193306.484,184693.281,193413.953,183267.422,0.039,1.001,0.190,-2.441,0.061,-0.427,80.000,55705.000,1.000
191734.438,190451.266,208584.250,201483.547,193333.391,184728.422,193442.203,183303.891,0.040,1.001,0.191,-2.380,0.153,-0.397,80.000,55706.000,1.000
191745.172,190435.531,208562.266,201473.891,193325.438,184682.281,193409.922,183316.406,0.039,1.002,0.191,-2.167,0.031,-0.336,80.000,55707.000,1.000
191732.016,190404.781,208534.719,201459.328,193310.953,184653.406,193388.109,183304.969,0.038,1.002,0.191,-2.136,0.000,-0.244,80.000,55708.000,1.000
191706.453,190393.328,208530.078,201442.516,193291.547,184640.266,193376.031,183268.125,0.039,1.001,0.192,-2.228,0.061,-0.336,80.000,55709.000,1.000
191708.156,190413.984,208553.672,201449.391,193295.297,184660.469,193388.906,183256.953,0.037,1.001,0.192,-2.228,0.153,-0.305,80.000,55710.000,1.000
191748.469,190455.297,208591.672,201483.641,193330.000,184709.641,193427.625,183293.250,0.038,1.002,0.192,-2.319,0.122,-0.183,80.000,55711.000,1.000
191757.406,190441.438,208574.156,201475.766,193327.672,184681.125,193407.688,183310.063,0.042,1.004,0.192,-2.228,0.000,-0.214,80.000,55712.000,1.000
191734.531,190411.125,208539.734,201443.672,193305.938,184650.453,193373.094,183284.406,0.039,1.001,0.193,-2.228,-0.031,-0.153,80.000,55713.000,1.000
191712.359,190407.547,208542.500,201437.688,193300.578,184661.813,193381.141,183256.859,0.039,1.000,0.193,-2.136,-0.031,-0.214,80.000,55714.000,1.000
191726.031,190440.094,208578.359,201466.469,193321.313,184692.563,193412.609,183272.594,0.041,1.000,0.192,-2.136,-0.244,-0.122,80.000,55715.000,1.000
191752.578,190464.594,208601.516,201491.516,193344.656,184720.547,193441.844,183307.656,0.040,1.000,0.193,-2.197,-0.153,-0.153,80.000,55716.000,1.000
191757.859,190448.141,208575.406,201478.016,193336.609,184687.469,193419.844,183318.375,0.039,1.001,0.190,-2.075,-0.183,-0.092,80.000,55717.000,1.000
191730.953,190408.531,208533.922,201444.563,193304.328,184626.672,193364.406,183286.453,0.041,1.001,0.189,-2.075,-0.244,-0.031,80.000,55718.000,1.000
191715.391,190411.031,208546.875,201449.391,193305.766,184646.344,193381.406,183270.547,0.040,1.001,0.194,-2.106,-0.153,-0.122,80.000,55719.000,1.000
191727.906,190440.453,208582.109,201474.078,193324.625,184696.313,193413.141,183272.422,0.039,1.001,0.195,-2.106,-0.336,-0.061,80.000,55720.000,1.000
191753.750,190467.984,208605.172,201495.000,193346.984,184731.813,193447.109,183303.891,0.038,1.002,0.192,-2.045,-0.305,-0.061,80.000,55721.000,1.000
191764.922,190452.781,208586.047,201488.734,193345.109,184696.578,193431.375,183324.813,0.041,1.001,0.191,-2.075,-0.244,0.061,80.000,55722.000,1.000
191731.391,190404.594,208539.016,201450.734,193310.859,184640.078,193379.438,183292.813,0.041,1.001,0.188,-2.014,-0.305,0.000,80.000,55723.000,1.000
191715.391,190415.500,208550.547,201455.203,193313.813,184677.453,193395.078,183271.797,0.041,0.999,0.189,-2.045,-0.275,0.122,80.000,55724.000,1.000
191732.297,190453.047,208587.922,201485.703,193332.766,184714.203,193421.984,183282.438,0.042,1.001,0.189,-1.984,-0.305,0.122,80.000,55725.000,1.000
191749.813,190468.344,208601.328,201495.797,193342.422,184716.531,193436.125,183300.234,0.041,1.001,0.188,-1.923,-0.305,0.122,80.000,55726.000,1.000
191761.250,190447.063,208579.875,201482.391,193337.594,184695.688,193420.656,183316.594,0.041,1.000,0.190,-1.923,-0.366,0.092,80.000,55727.000,1.000
191745.797,190410.672,208548.406,201462.266,193320.609,184659.844,193400.984,183310.234,0.042,1.001,0.192,-1.892,-0.305,0.122,80.000,55728.000,1.000
191719.063,190405.938,208546.172,201450.828,193304.781,184652.063,193393.734,183276.797,0.043,1.001,0.193,-1.984,-0.397,0.092,80.000,55729.000,1.000
191719.766,190426.234,208570.672,201469.516,193312.563,184684.875,193414.656,183275.281,0.041,1.000,0.194,-2.075,-0.305,0.031,80.000,55730.000,1.000
191748.391,190450.547,208594.000,201494.281,193337.766,184720.641,193448.188,183311.844,0.042,1.002,0.196,-2.045,-0.336,0.031,80.000,55731.000,1.000
191749.094,190420.156,208561.016,201470.672,193320.156,184671.281,193401.078,183305.141,0.040,1.003,0.193,-1.953,-0.244,0.031,80.000,55732.000,1.000
191721.734,190382.609,208524.000,201438.484,193299.141,184637.578,193379.609,183285.563,0.042,1.002,0.194,-1.862,-0.366,0.031,80.000,55733.000,1.000
191706.813,190391.000,208535.172,201435.188,193295.922,184647.141,193378.984,183262.234,0.043,1.002,0.193,-1.831,-0.244,-0.031,80.000,55734.000,1.000
191727.734,190436.328,208578.078,201472.203,193319.891,184691.766,193401.609,183275.188,0.044,1.004,0.192,-1.770,-0.153,-0.061,80.000,55735.000,1.000
191757.063,190474.063,208606.063,201499.281,193349.391,184742.188,193437.281,183309.891,0.044,1.001,0.192,-1.801,-0.214,-0.092,80.000,55736.000,1.000
191760.906,190446.969,208578.984,201477.656,193337.063,184683.797,193418.141,183317.297,0.045,1.000,0.192,-1.801,-0.122,-0.031,80.000,55737.000,1.000
191739.891,190407.188,208542.047,201448.141,193312.297,184629.359,193384.172,183291.641,0.044,1.000,0.192,-1.801,-0.153,0.000,80.000,55738.000,1.000
191713.250,190406.203,208542.766,201447.875,193308.094,184647.141,193392.047,183278.500,0.044,1.002,0.192,-1.709,-0.092,-0.061,80.000,55739.000,1.000
191705.203,190423.109,208560.828,201461.828,193315.594,184679.422,193416.719,183275.281,0.045,1.001,0.188,-1.740,0.000,-0.061,80.000,55740.000,1.000
191729.344,190447.063,208581.656,201487.031,193336.422,184710.719,193435.313,183294.422,0.044,1.003,0.190,-1.678,-0.031,-0.031,80.000,55741.000,1.000
191741.672,190430.969,208564.859,201483.734,193338.484,184697.750,193427.094,183316.406,0.042,1.001,0.194,-1.770,-0.092,-0.122,80.000,55742.000,1.000
191716.469,190391.094,208524.703,201449.313,193308.984,184650.625,193378.359,183287.797,0.042,0.999,0.194,-1.678,-0.092,-0.122,80.000,55743.000,1.000
191698.500,190398.969,208529.813,201443.766,193301.469,184659.125,193381.047,183261.609,0.042,0.999,0.192,-1.678,-0.061,-0.244,80.000,55744.000,1.000
191717.984,190437.141,208569.234,201473.266,193323.281,184702.391,193420.109,183278.234,0.045,1.000,0.193,-1.617,-0.061,-0.244,80.000,55745.000,1.000
191747.219,190470.672,208596.406,201494.453,193348.047,184739.953,193451.234,183312.563,0.044,1.001,0.192,-1.648,0.031,-0.275,80.000,55746.000,1.000
191756.969,190452.609,208573.344,201477.563,193336.422,184695.422,193421.813,183315.250,0.045,0.999,0.193,-1.587,0.061,-0.336,80.000,55747.000,1.000
191728.438,190402.359,208529.172,201442.516,193307.109,184649.375,193394.813,183292.719,0.044,1.003,0.193,-1.617,0.183,-0.336,80.000,55748.000,1.000
191709.219,190397.719,208531.766,201438.672,193298.156,184668.875,193404.563,183272.063,0.046,1.001,0.191,-1.526,0.214,-0.366,80.000,55749.000,1.000
191719.688,190424.625,208561.281,201459.234,193303.969,184691.578,193403.750,183267.500,0.046,0.999,0.192,-1.495,0.183,-0.214,80.000,55750.000,1.000
191757.953,190464.766,208595.703,201496.344,193338.313,184734.313,193443.719,183304.781,0.046,1.001,0.194,-1.465,0.153,-0.214,80.000,55751.000,1.000
191760.000,190439.734,208566.188,201475.234,193325.969,184690.063,193418.781,183312.297,0.045,1.001,0.193,-1.434,0.183,-0.183,80.000,55752.000,1.000
191722.641,190382.328,208514.516,201427.500,193289.313,184634.891,193374.344,183277.703,0.045,1.000,0.193,-1.404,0.153,-0.214,80.000,55753.000,1.000
191708.953,190388.859,208527.031,201433.578,193293.516,184658.766,193389.719,183264.469,0.041,1.001,0.190,-1.282,0.122,-0.214,80.000,55754.000,1.000
191720.578,190425.781,208562.891,201460.578,193316.141,184703.656,193421.453,183278.766,0.041,1.001,0.192,-1.251,0.183,-0.244,80.000,55755.000,1.000
191748.297,190463.969,208590.156,201480.781,193346.266,184745.141,193464.453,183311.844,0.040,0.997,0.192,-1.312,0.153,-0.397,80.000,55756.000,1.000
191764.922,190454.578,208576.469,201473.094,193343.578,184711.969,193429.234,183318.469,0.039,1.000,0.191,-1.312,0.122,-0.580,80.000,55757.000,1.000
191735.328,190411.656,208534.000,201440.016,193309.344,184642.047,193370.406,183292.266,0.040,1.000,0.190,-1.343,0.122,-0.549,80.000,55758.000,1.000
191715.922,190409.422,208539.188,201443.141,193303.969,184649.203,193385.250,183273.406,0.040,1.000,0.192,-1.312,-0.031,-0.397,80.000,55759.000,1.000
191723.969,190438.484,208570.219,201465.672,193320.063,184694.344,193417.172,183276.359,0.042,1.000,0.190,-1.343,-0.092,-0.427,80.000,55760.000,1.000
191747.938,190462.000,208592.297,201486.063,193341.172,184727.969,193443.813,183299.328,0.042,1.002,0.187,-1.343,-0.031,-0.488,80.000,55761.000,1.000
191756.875,190443.406,208569.688,201478.281,193332.578,184701.859,193416.359,183305.859,0.043,1.002,0.189,-1.251,-0.214,-0.366,80.000,55762.000,1.000
191729.609,190397.719,208525.156,201443.047,193298.438,184640.609,193371.297,183278.594,0.042,1.003,0.191,-1.282,-0.214,-0.305,80.000,55763.000,1.000
191719.766,190407.453,208535.703,201446.984,193299.422,184654.750,193390.438,183265.000,0.043,1.004,0.194,-1.251,-0.214,-0.336,80.000,55764.000,1.000
191733.625,190444.203,208571.297,201476.125,193324.266,184716.969,193433.703,183282.609,0.042,1.005,0.193,-1.282,-0.244,-0.427,80.000,55765.000,1.000
191751.875,190457.172,208582.016,201485.156,193333.563,184729.578,193439.875,183297.094,0.041,1.006,0.195,-1.373,-0.244,-0.366,80.000,55766.000,1.000
191764.828,190445.719,208563.063,201477.109,193332.672,184700.078,193423.875,183316.047,0.040,1.008,0.195,-1.434,-0.244,-0.397,80.000,55767.000,1.000
191736.219,190406.297,208522.656,201437.859,193304.156,184658.672,193380.594,183285.656,0.040,1.006,0.193,-1.404,-0.244,-0.397,80.000,55768.000,1.000
191714.313,190400.750,208527.750,201433.578,193300.938,184672.625,193396.250,183260.891,0.038,1.006,0.194,-1.434,-0.366,-0.366,80.000,55769.000,1.000
191725.141,190425.344,208562.078,201466.656,193318.281,184698.641,193425.203,183271.625,0.037,1.005,0.191,-1.526,-0.336,-0.458,80.000,55770.000,1.000
191742.844,190440.359,208576.656,201477.922,193327.750,184705.703,193432.547,183290.656,0.039,1.006,0.190,-1.587,-0.488,-0.549,80.000,55771.000,1.000
191749.188,190424.438,208555.547,201464.688,193324.359,184685.234,193418.422,183306.219,0.041,1.007,0.189,-1.587,-0.519,-0.702,80.000,55772.000,1.000
191729.344,190388.953,208521.219,201439.391,193302.641,184641.516,193381.484,183288.609,0.041,1.005,0.194,-1.648,-0.702,-0.641,80.000,55773.000,1.000
191708.859,190390.641,208524.891,201435.000,193294.672,184652.156,193379.344,183259.281,0.042,1.003,0.191,-1.740,-0.793,-0.671,80.000,55774.000,1.000
191723.172,190427.750,208561.547,201462.625,193318.734,184712.672,193421.641,183272.688,0.042,1.005,0.192,-1.617,-0.824,-0.671,80.000,55775.000,1.000
191747.219,190452.156,208579.156,201474.438,193332.578,184721.891,193431.922,183294.859,0.042,1.003,0.195,-1.556,-0.763,-0.671,80.000,55776.000,1.000
191757.328,190446.172,208561.359,201467.016,193335.797,184699.531,193425.656,183318.203,0.044,1.002,0.194,-1.465,-0.824,-0.610,80.000,55777.000,1.000
